,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
2,《陕北民歌》,典选音乐,2010-07-01,民歌,热门,爱陕北,王二妮,,http://musicdata.baidu.com/data2/lrc/27728539/27728539.lrc,2
2,《陕北民歌》,典选音乐,2010-07-01,民歌,热门,打樱桃,王二妮,,http://musicdata.baidu.com/data2/lrc/70219152/70219152.lrc,2
2,《陕北民歌》,典选音乐,2010-07-01,民歌,热门,山丹丹开花红艳艳,王二妮,,http://musicdata.baidu.com/data2/lrc/27724825/27724825.lrc,2
2,《陕北民歌》,典选音乐,2010-07-01,民歌,热门,女孩担水,王二妮,,http://musicdata.baidu.com/data2/lrc/70219151/70219151.lrc,2
2,《陕北民歌》,典选音乐,2010-07-01,民歌,热门,叫一声哥哥你快回来,王二妮,,http://musicdata.baidu.com/data2/lrc/27081322/27081322.lrc,2
3,《陕北民歌》,典选音乐,2010-07-01,民歌,热门,东方红,王二妮,,http://musicdata.baidu.com/data2/lrc/27849327/27849327.lrc,3
3,《梅花引》,天艺唱片,2010-01-23,民歌,热门,梅花引,宋祖英,,http://musicdata.baidu.com/data2/lrc/a59bb581533afc92cbf13edcf659360b/266532682/266532682.lrc,3
3,《十送红军》,广西民族音像,2003-12-23,民歌,热门,风景这边独好,宋祖英,,http://musicdata.baidu.com/data2/lrc/131095646/131095646.lrc,3
3,《好日子》,长城艺术文化,1998-01-01,民歌,热门,好日子,宋祖英,,http://musicdata.baidu.com/data2/lrc/4dc2fd5f6a36a21624cb20b681cefa02/266525233/266525233.lrc,3
3,青春,长城艺术文化,1998-01-01,民歌,热门,燕衔泥,眉佳,,http://musicdata.baidu.com/data2/lrc/14387458/14387458.lrc,3
3,民歌,长城艺术文化,1998-01-01,民歌,热门,祖国你在我心上,陈思思,,http://musicdata.baidu.com/data2/lrc/093d70af8c0d29d19f19c2dddb74e75d/284492716/284492716.lrc,3
3,《清韵悠扬 精选二》,环球唱片,2003-01-01,民歌,热门,我在你左右,费玉清,,http://musicdata.baidu.com/data2/lrc/12464956/12464956.lrc,3
3,红歌,环球唱片,2003-01-01,民歌,热门,南泥湾,梦鸽,,http://musicdata.baidu.com/data2/lrc/a873118704f1cb9cdb175500b450a7ea/264711167/264711167.lrc,3
3,《送战友》,老班长音乐工作室,2003-06-26,民歌,热门,战友还记得吗,小曾,,http://musicdata.baidu.com/data2/lrc/13914920/13914920.lrc,3
3,《鸿雁》,老班长音乐工作室,2006-12-01,民歌,热门,鸿雁,额尔古纳乐队,,http://musicdata.baidu.com/data2/lrc/23114066/23114066.lrc,3
3,《想亲亲想在心眼眼上》,孔雀廊,2006-02-09,民歌,热门,篱笆墙的影子,阿宝,,http://musicdata.baidu.com/data2/lrc/f96f46537ee508fe84317fc6c5e691f7/259098692/259098692.lrc,3
3,《爱我中华精品歌集》,新时代影音,2000-05-01,民歌,热门,九九艳阳天,宋祖英,,http://musicdata.baidu.com/data2/lrc/25b2c0e972552aff874be6dfd1a331f2/541640145/541640145.lrc,3
3,《爱我中华精品歌集》,新时代影音,2000-05-01,民歌,热门,远方的客人请你留下来,宋祖英,,http://musicdata.baidu.com/data2/lrc/b93260aaf0a2442a41162d253c33b326/266504432/266504432.lrc,3
3,《明敏龙情》,新时代影音,2005-08-22,民歌,热门,我的中国心,张明敏,,http://musicdata.baidu.com/data2/lrc/1417276/1417276.lrc,3
3,《刀郎》,环球唱片,2009-12-08,民歌,热门,草原之夜,刀郎,,http://musicdata.baidu.com/data2/lrc/13789533/13789533.lrc,3
3,《20世纪中华歌坛名人百集珍藏版》,环球唱片,1999-04-01,民歌,热门,绿叶对根的情意,毛阿敏,,http://musicdata.baidu.com/data2/lrc/13844974/13844974.lrc,3
3,《阿宝》,环球唱片,1999-04-01,民歌,热门,山丹丹开花红艳艳,阿宝,,http://musicdata.baidu.com/data2/lrc/20dba48ebb241772cd3f76179306ffb5/14382449/14382449.lrc,3
3,《想亲亲想在心眼眼上》,孔雀廊,2006-02-09,民歌,热门,大海,阿宝,,http://musicdata.baidu.com/data2/lrc/338290/338290.lrc,3
3,《想亲亲想在心眼眼上》,孔雀廊,2006-02-09,民歌,热门,青藏高原,阿宝,,http://musicdata.baidu.com/data2/lrc/337881/337881.lrc,3
3,《爱我中华精品歌集》,新时代影音,2000-05-01,民歌,热门,蝴蝶泉边,宋祖英,,http://musicdata.baidu.com/data2/lrc/a47d91e2fa430efd975c42197af27b70/266504553/266504553.lrc,3
4,《腾格尔·发烧名盘精选》,广州音像,2008-09-28,民歌,热门,家园,腾格尔,,http://musicdata.baidu.com/data2/lrc/1516558/1516558.lrc,4
4,《20世纪中华歌坛名人百集珍藏版 李谷一》,广州音像,1996-09-28,民歌,热门,乡恋,李谷一,,http://musicdata.baidu.com/data2/lrc/64986552/64986552.lrc,4
4,《精选》,广州音像,广州新时代影音,民歌,热门,请茶歌,张也,,http://musicdata.baidu.com/data2/lrc/2132298/2132298.lrc,4
4,《十送红军》,广西民族音像,2003-12-23,民歌,热门,十送红军,宋祖英,,http://musicdata.baidu.com/data2/lrc/aae4fb319b41f86c9364e55c9b455db2/533369247/533369247.lrc,4
4,《想亲亲想在心眼眼上》,孔雀廊,2006-02-09,民歌,热门,绣荷包,阿宝,,http://musicdata.baidu.com/data2/lrc/338055/338055.lrc,4
4,《20世纪中华歌坛名人百集珍藏版 李谷一》,孔雀廊,1996-09-28,民歌,热门,心中的玫瑰,李谷一,,http://musicdata.baidu.com/data2/lrc/64986639/64986639.lrc,4
4,《永远的未央歌 施孝荣 施孝荣专辑》,滚石唱片,2006-05-03,民歌,热门,中华之爱,施孝荣,,http://musicdata.baidu.com/data2/lrc/d24a5b36886afc3c8e6530252ec187c7/257171970/257171970.lrc,4
4,《20世纪中华歌坛名人百集珍藏版 李谷一》,滚石唱片,1996-09-28,民歌,热门,边疆的泉水清又纯,李谷一,,http://musicdata.baidu.com/data2/lrc/64986543/64986543.lrc,4
4,《十送红军》,广西民族音像,2003-12-23,民歌,热门,踏歌起舞,宋祖英,,http://musicdata.baidu.com/data2/lrc/ec95f4dd00c42b9843af713588c7a29a/266504066/266504066.lrc,4
4,《20世纪中华歌坛名人百集珍藏版 李谷一》,广西民族音像,1996-09-28,民歌,热门,知音,李谷一,,http://musicdata.baidu.com/data2/lrc/64986580/64986580.lrc,4
4,《牧羊曲》,广西民族音像,1998-04-18,民歌,热门,鼓浪屿之波,郑绪岚,,http://musicdata.baidu.com/data2/lrc/97d4518fc86cb8747799b663b21e9f6b/274587091/274587091.lrc,4
4,《爱情的房子》,广西民族音像,世纪星碟文化,民歌,热门,牧羊曲,张瑶,,http://musicdata.baidu.com/data2/lrc/243532764/243532764.lrc,4
4,内地,广西民族音像,世纪星碟文化,民歌,热门,过大年,红霞,,http://musicdata.baidu.com/data2/lrc/14957411/14957411.lrc,4
4,《情深谊长》,广西民族音像,2002-10-01,民歌,热门,牧羊姑娘,宋祖英,,http://musicdata.baidu.com/data2/lrc/241754347/241754347.lrc,4
4,《闪闪生辉20首》,广西民族音像,2000-01-01,民歌,热门,读书郎,徐小凤,,http://musicdata.baidu.com/data2/lrc/1404327/1404327.lrc,4
4,《20世纪中华歌坛名人百集珍藏版 李谷一》,广西民族音像,1996-09-28,民歌,热门,妹妹找哥泪花流,李谷一,,http://musicdata.baidu.com/data2/lrc/31528667/31528667.lrc,4
4,《我要去西藏》,广西民族音像,2009-01-17,民歌,热门,幸福花儿开,乌兰托娅,,http://musicdata.baidu.com/data2/lrc/453526/453526.lrc,4
4,《爱琴海》,广西民族音像,2008-01-20,民歌,热门,我愿,央金兰泽,,http://musicdata.baidu.com/data2/lrc/241892675/241892675.lrc,4
4,《爱琴海》,广西民族音像,2008-01-20,民歌,热门,遇见了你,央金兰泽,,http://musicdata.baidu.com/data2/lrc/241892651/241892651.lrc,4
4,《爱琴海》,广西民族音像,2008-01-20,民歌,热门,月光下的情思,央金兰泽,,http://musicdata.baidu.com/data2/lrc/241892665/241892665.lrc,4
5,《爱琴海》,广西民族音像,2008-01-20,民歌,热门,守望白云,央金兰泽,,http://musicdata.baidu.com/data2/lrc/241892689/241892689.lrc,5
5,《谢谢你》,广西民族音像,2006-04-21,民歌,热门,北方的天空下,刀郎,,http://musicdata.baidu.com/data2/lrc/f79131883218e8fbd241069f9daa2afb/251695225/251695225.lrc,5
5,《爱琴海》,广西民族音像,2008-01-20,民歌,热门,布达拉,央金兰泽,,http://musicdata.baidu.com/data2/lrc/241892659/241892659.lrc,5
5,《爱琴海》,广西民族音像,2008-01-20,民歌,热门,藏家小伙子,央金兰泽,,http://musicdata.baidu.com/data2/lrc/241892686/241892686.lrc,5
5,《木吉他作品全集》,滚石唱片,1994-05-04,民歌,热门,散场电影,木吉他,,http://musicdata.baidu.com/data2/lrc/a0f58257cddba1537e34aa9949dfa4f5/2081221/2081221.lrc,5
5,《美丽的壮锦-八只眼男声四重唱广西民歌》,北京京文唱片传播有限公司,2004-01-01,民歌,热门,北部湾情歌,八只眼组合,,http://musicdata.baidu.com/data2/lrc/14958594/14958594.lrc,5
5,《Hey Hah!可米小子》,SONY MUSIC,2002-11-01,民歌,热门,喜欢你,可米小子,,http://musicdata.baidu.com/data2/lrc/b19564d8e6817f1ba3d59f2288b70e7e/550778976/550778976.lrc,5
5,《20世纪中华歌坛名人百集珍藏版 李谷一》,SONY MUSIC,1996-09-28,民歌,热门,迎宾曲,李谷一,,http://musicdata.baidu.com/data2/lrc/64986655/64986655.lrc,5
5,《闪闪生辉20首》,SONY MUSIC,2000-01-01,民歌,热门,风雨同路,徐小凤,,http://musicdata.baidu.com/data2/lrc/1404461/1404461.lrc,5
5,《龙的传人》,滚石唱片,2006-08-02,民歌,热门,旷野寄情,李建复,,http://musicdata.baidu.com/data2/lrc/1066913/1066913.lrc,5
5,《飞》,广州音像,2005-04-01,民歌,热门,爸爸妈妈,宋祖英,,http://musicdata.baidu.com/data2/lrc/117d192e27ed61091934fd74c51370f8/266508163/266508163.lrc,5
5,《大地飞歌》,广州新时代影音,2002-07-01,民歌,热门,你好吗,宋祖英,,http://musicdata.baidu.com/data2/lrc/f0adaf338222da2ad58fdf16d11c54a3/266507165/266507165.lrc,5
5,《好日子》,长城艺术文化,1998-01-01,民歌,热门,春天的祝福,宋祖英,,http://musicdata.baidu.com/data2/lrc/89bc07af7c847fe9cd8cccbfea7547cd/266508713/266508713.lrc,5
5,《狼》,华彩艺音像,2005-04-01,民歌,热门,马兰花,腾格尔,,http://musicdata.baidu.com/data2/lrc/242478656/242478656.lrc,5
5,《锦绣罗曼史(I)美丽与哀愁》,滚石唱片,2000-11-14,民歌,热门,你那好冷的小手,锦绣二重唱,,http://musicdata.baidu.com/data2/lrc/286935/286935.lrc,5
5,《永远的未央歌 王梦麟 阿美 阿美》,滚石唱片,2006-03-07,民歌,热门,盼,王梦麟,,http://musicdata.baidu.com/data2/lrc/69413974/69413974.lrc,5
5,《飞》,广州音像,2005-04-01,民歌,热门,珠江颂,宋祖英,,http://musicdata.baidu.com/data2/lrc/fc015d06f96a06c2b9473edaef380b26/266508626/266508626.lrc,5
5,《飞》,广州音像,2005-04-01,民歌,热门,淹城之歌,宋祖英,,http://musicdata.baidu.com/data2/lrc/18dc4f901410f37aec1fdc087671a4f2/266508487/266508487.lrc,5
5,《飞》,广州音像,2005-04-01,民歌,热门,家乡有条猛洞河,宋祖英,,http://musicdata.baidu.com/data2/lrc/4804943f40e991b56b64a01ce7710d86/266508299/266508299.lrc,5
5,《腾格尔·发烧名盘精选》,广州音像,2008-09-28,民歌,热门,黄河的水干了,腾格尔,,http://musicdata.baidu.com/data2/lrc/1516443/1516443.lrc,5
6,《腾格尔·发烧名盘精选》,广州音像,2008-09-28,民歌,热门,月亮挂在天,腾格尔,,http://musicdata.baidu.com/data2/lrc/20660353/20660353.lrc,6
6,《飞》,广州音像,2005-04-01,民歌,热门,月亮妹妹,宋祖英,,http://musicdata.baidu.com/data2/lrc/06094b9043a459b0d17ff98826329670/266508567/266508567.lrc,6
6,《永远的未央歌 施孝荣 施孝荣专辑》,滚石唱片,2006-05-03,民歌,热门,赤壁赋,施孝荣,,http://musicdata.baidu.com/data2/lrc/8fd468b328501803e9cf058a0b66fb15/257171979/257171979.lrc,6
6,《永远的未央歌 施孝荣 施孝荣专辑》,滚石唱片,2006-05-03,民歌,热门,拜访春天,施孝荣,,http://musicdata.baidu.com/data2/lrc/bdad00143284a5a65967b09281a231c3/257161863/257161863.lrc,6
6,《永远的未央歌 施孝荣 施孝荣专辑》,滚石唱片,2006-05-03,民歌,热门,往明月多处走,施孝荣,,http://musicdata.baidu.com/data2/lrc/2091394/2091394.lrc,6
6,《永远的未央歌 施孝荣 施孝荣专辑》,滚石唱片,2006-05-03,民歌,热门,天地一沙鸥,施孝荣,,http://musicdata.baidu.com/data2/lrc/2091389/2091389.lrc,6
6,《橄榄树》,杰盛唱片,2005-12-28,民歌,热门,踏着夕阳归去,八只眼,,http://musicdata.baidu.com/data2/lrc/20722085/20722085.lrc,6
6,《美丽的壮锦-八只眼男声四重唱广西民歌》,北京京文唱片传播有限公司,2004-01-01,民歌,热门,壮锦献给毛主席,八只眼组合,,http://musicdata.baidu.com/data2/lrc/6185fbd9f1098e7bfab99e573a4a73b9/268583653/268583653.lrc,6
6,《永远的未央歌 陈明韶 浮云游子》,滚石唱片,2006-03-07,民歌,热门,浮云游子,陈明韶,,http://musicdata.baidu.com/data2/lrc/12441179/12441179.lrc,6
6,《鸿雁》,滚石唱片,2006-12-01,民歌,热门,老榆树,额尔古纳乐队,,http://musicdata.baidu.com/data2/lrc/262073/262073.lrc,6
6,《永远的未央歌 王梦麟 阿美 阿美》,滚石唱片,2006-03-07,民歌,热门,小草,王梦麟,,http://musicdata.baidu.com/data2/lrc/aa9297c5052b8cfc65d667eda3db2582/14584996/14584996.lrc,6
6,《重逢王梦麟民歌精选辑》,滚石唱片,1998-09-07,民歌,热门,小草,王梦麟,,http://musicdata.baidu.com/data2/lrc/31539419/31539419.lrc,6
6,《重逢王梦麟民歌精选辑》,滚石唱片,1998-09-07,民歌,热门,七月凉山,王梦麟,,http://musicdata.baidu.com/data2/lrc/367c352c746718d08c0f82abdc4200f7/14344685/14344685.lrc,6
6,《重逢王梦麟民歌精选辑》,滚石唱片,1998-09-07,民歌,热门,阿美 阿美,王梦麟,,http://musicdata.baidu.com/data2/lrc/aed6665726ed793b73a241d361b018a1/540019341/540019341.lrc,6
6,《重逢王梦麟民歌精选辑》,滚石唱片,1998-09-07,民歌,热门,雨中即景,王梦麟,,http://musicdata.baidu.com/data2/lrc/7483a52ca87ba0d5045335d97cc3a412/14344676/14344676.lrc,6
6,《重逢王梦麟民歌精选辑》,滚石唱片,1998-09-07,民歌,热门,离开你走近你,王梦麟,,http://musicdata.baidu.com/data2/lrc/9d51a0563abdf8685af6c2ac00942592/14344673/14344673.lrc,6
6,《民歌贺新春》,滚石唱片,2008-01-08,民歌,热门,回娘家,龚玥,,http://musicdata.baidu.com/data2/lrc/1312498/1312498.lrc,6
6,《秋天不回来》,滚石唱片,2006-12-18,民歌,热门,秋天不回来,王强,,http://musicdata.baidu.com/data2/lrc/246648764/246648764.lrc,6
6,《The Sound Of Music》,SONY MUSIC,2010-02-10,民歌,热门,edelweiss,Julie Andrews,,http://musicdata.baidu.com/data2/lrc/34080535/34080535.txt,6
6,《东方牡丹》,天艺唱片,2008-10-08,民歌,热门,期待,宋祖英,,http://musicdata.baidu.com/data2/lrc/3d010d5df09dab7c770869866662a347/266507689/266507689.lrc,6
7,《东方牡丹》,天艺唱片,2008-10-08,民歌,热门,感恩,宋祖英,,http://musicdata.baidu.com/data2/lrc/74ad98a36a5ca2183ddac73ba425c1bc/266507596/266507596.lrc,7
7,《东方牡丹》,天艺唱片,2008-10-08,民歌,热门,和谐乐章,宋祖英,,http://musicdata.baidu.com/data2/lrc/41ac026500547ae4041ca4333c2588ac/266507620/266507620.lrc,7
7,《纳西情歌》,百慕文化,2011-07-12,民歌,热门,纳西情歌,陈思思,,http://musicdata.baidu.com/data2/lrc/13759024/13759024.lrc,7
7,《梅花引》,天艺唱片,2010-01-23,民歌,热门,云南美,宋祖英,,http://musicdata.baidu.com/data2/lrc/a9b93d7b63ad1d9b44b9e4af2cd9acf4/266533081/266533081.lrc,7
7,《好一朵美丽的茉莉花》,天艺唱片,2007-01-19,民歌,热门,小河淌水,宋祖英,,http://musicdata.baidu.com/data2/lrc/130685613/130685613.lrc,7
7,《东方牡丹》,天艺唱片,2008-10-08,民歌,热门,龙舞吉祥,宋祖英,,http://musicdata.baidu.com/data2/lrc/61b99b9e48fe8123f8d2eddf323a4ec4/266507645/266507645.lrc,7
7,《东方牡丹》,天艺唱片,2008-10-08,民歌,热门,福如东海,宋祖英,,http://musicdata.baidu.com/data2/lrc/57501bfd30e14f0f616ef1db860ed85b/266507535/266507535.lrc,7
7,《东方牡丹》,天艺唱片,2008-10-08,民歌,热门,田野的春天,宋祖英,,http://musicdata.baidu.com/data2/lrc/799d3e6d3657c1dfb3d2f61f1c4b2c75/266507944/266507944.lrc,7
7,《东方牡丹》,天艺唱片,2008-10-08,民歌,热门,清风白莲,宋祖英,,http://musicdata.baidu.com/data2/lrc/81eb5fa851172c4fb1a6b82e6db323d1/266507736/266507736.lrc,7
7,《东方牡丹》,天艺唱片,2008-10-08,民歌,热门,母亲的眼睛,宋祖英,,http://musicdata.baidu.com/data2/lrc/7e9e4eaba0bbf1bcdbd23a5c44849914/266507667/266507667.lrc,7
7,《东方牡丹》,天艺唱片,2008-10-08,民歌,热门,时代先锋,宋祖英,,http://musicdata.baidu.com/data2/lrc/d1a54da61a816dbceaaff57a8356c62c/266507874/266507874.lrc,7
7,《东方牡丹》,天艺唱片,2008-10-08,民歌,热门,太阳鼓,宋祖英,,http://musicdata.baidu.com/data2/lrc/10b171609a1166af1c11eff90e6c609f/266507910/266507910.lrc,7
7,《东方牡丹》,天艺唱片,2008-10-08,民歌,热门,一个士兵的梦想,宋祖英,,http://musicdata.baidu.com/data2/lrc/f653a9aade8c90c835a954ec14009a13/266507963/266507963.lrc,7
7,《好一朵美丽的茉莉花》,天艺唱片,2007-01-19,民歌,热门,猜调,宋祖英,,http://musicdata.baidu.com/data2/lrc/1a632a519c39174b226c221824533433/266525305/266525305.lrc,7
7,《20世纪中华歌坛名人百集珍藏版 李谷一》,天艺唱片,1996-09-28,民歌,热门,刘海砍樵,李谷一,,http://musicdata.baidu.com/data2/lrc/31557986/31557986.lrc,7
7,《红色De呼唤-松竹梅影音》,龙乐文化,2009-07-01,民歌,热门,都有一颗红亮的心,林琳,,http://musicdata.baidu.com/data2/lrc/86793699/86793699.lrc,7
7,《红色De呼唤-松竹梅影音》,龙乐文化,2009-07-01,民歌,热门,九九艳阳天,林琳,,http://musicdata.baidu.com/data2/lrc/12448233/12448233.lrc,7
7,《红色De呼唤-松竹梅影音》,龙乐文化,2009-07-01,民歌,热门,英雄赞歌,林琳,,http://musicdata.baidu.com/data2/lrc/20667363/20667363.lrc,7
7,《红色De呼唤-松竹梅影音》,龙乐文化,2009-07-01,民歌,热门,弹起我心爱的土琵琶,林琳,,http://musicdata.baidu.com/data2/lrc/20835738/20835738.lrc,7
7,《红色De呼唤-松竹梅影音》,龙乐文化,2009-07-01,民歌,热门,红星照我去战斗,林琳,,http://musicdata.baidu.com/data2/lrc/22429473/22429473.lrc,7
8,《红色De呼唤-松竹梅影音》,龙乐文化,2009-07-01,民歌,热门,绣红旗,林琳,,http://musicdata.baidu.com/data2/lrc/64924403/64924403.lrc,8
8,《红色De呼唤-松竹梅影音》,龙乐文化,2009-07-01,民歌,热门,走进新时代,林琳,,http://musicdata.baidu.com/data2/lrc/23040850/23040850.lrc,8
8,《红色De呼唤-松竹梅影音》,龙乐文化,2009-07-01,民歌,热门,听妈妈讲那过去的事情,林琳,,http://musicdata.baidu.com/data2/lrc/20674202/20674202.lrc,8
8,《红色De呼唤-松竹梅影音》,龙乐文化,2009-07-01,民歌,热门,谁不说俺家乡好,林琳,,http://musicdata.baidu.com/data2/lrc/22458839/22458839.lrc,8
8,《大地飞歌》,广州新时代影音,2002-07-01,民歌,热门,当兵光荣,宋祖英,,http://musicdata.baidu.com/data2/lrc/d886081ae1168438371833d7dc3f1005/266506872/266506872.lrc,8
8,《重逢。李建复民歌精选辑》,滚石唱片,1998-09-07,民歌,热门,柴拉可汗,李建复,,http://musicdata.baidu.com/data2/lrc/12459958/12459958.lrc,8
8,《永远的未央歌 王海玲 偈》,滚石唱片,2006-05-03,民歌,热门,偈,王海玲,,http://musicdata.baidu.com/data2/lrc/232235/232235.lrc,8
8,《中华民族》,滚石唱片,2005-01-03,民歌,热门,中华民族,张明敏,,http://musicdata.baidu.com/data2/lrc/1684560/1684560.lrc,8
8,《重逢。李建复民歌精选辑》,滚石唱片,1998-09-07,民歌,热门,龙的传人,李建复,,http://musicdata.baidu.com/data2/lrc/1226383/1226383.lrc,8
8,《明敏龙情》,滚石唱片,2005-08-22,民歌,热门,我是中国人,张明敏,,http://musicdata.baidu.com/data2/lrc/65000132/65000132.lrc,8
8,流行,滚石唱片,2005-08-22,民歌,热门,大宅门,胡晓晴,,http://musicdata.baidu.com/data2/lrc/134736291/134736291.lrc,8
8,《The White Rose Of Athens》,环球唱片,2009-04-30,民歌,热门,Over And Over,Nana Mouskouri,,http://musicdata.baidu.com/data2/lrc/8560832/8560832.lrc,8
8,《At Her Very Best》,环球唱片,2001-04-16,民歌,热门,Over And Over,Nana Mouskouri,,http://musicdata.baidu.com/data2/lrc/320961/320961.lrc,8
