,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
3,《甜蜜蜜》,环球唱片,1979-01-01,甜蜜,心情,甜蜜蜜,邓丽君,,http://musicdata.baidu.com/data2/lrc/239129977/239129977.lrc,3
3,《改变自己》,SONY MUSIC,2007-06-28,甜蜜,心情,爱的鼓励,王力宏,,http://musicdata.baidu.com/data2/lrc/13863349/13863349.lrc,3
3,《自定义》,海蝶音乐,2009-01-01,甜蜜,心情,有何不可,许嵩,,http://musicdata.baidu.com/data2/lrc/13762371/13762371.lrc,3
3,《不可能错过你》,SONY MUSIC,1999-06-22,甜蜜,心情,不可能错过你,王力宏,,http://musicdata.baidu.com/data2/lrc/15265992/15265992.lrc,3
3,《藏宝图》,SONY MUSIC,2007-07-20,甜蜜,心情,我们,南拳妈妈,,http://musicdata.baidu.com/data2/lrc/276239/276239.lrc,3
3,《2号餐》,阿尔发,2005-08-12,甜蜜,心情,橘子汽水,南拳妈妈,,http://musicdata.baidu.com/data2/lrc/13852032/13852032.lrc,3
3,《迷》,环球唱片,1994-04-08,甜蜜,心情,只有我自己,王菲,,http://musicdata.baidu.com/data2/lrc/13910026/13910026.lrc,3
3,《雨一直下》,环球唱片,1999-09-01,甜蜜,心情,给你们,张宇,,http://musicdata.baidu.com/data2/lrc/30770249/30770249.lrc,3
3,《盖世英雄》,SONY MUSIC,2005-12-30,甜蜜,心情,第一个清晨,王力宏,,http://musicdata.baidu.com/data2/lrc/13772942/13772942.lrc,3
3,《Teenage Dream》,EMI,2010-08-30,甜蜜,心情,Firework,Katy Perry,,http://musicdata.baidu.com/data2/lrc/13852644/13852644.lrc,3
3,《改变自己》,SONY MUSIC,2007-06-28,甜蜜,心情,你是我心内的一首歌,"王力宏,任家萱",,http://musicdata.baidu.com/data2/lrc/13765250/13765250.lrc,3
3,《傻的可以》,滚石唱片,2003-11-07,甜蜜,心情,身边,许绍洋,,http://musicdata.baidu.com/data2/lrc/14966041/14966041.lrc,3
3,"《爱,一直存在》",环球唱片,2009-11-20,甜蜜,心情,三个愿望,梁文音,,http://musicdata.baidu.com/data2/lrc/13918688/13918688.lrc,3
3,《花儿香》,环球唱片,2009-02-25,甜蜜,心情,吉祥,春雷,,http://musicdata.baidu.com/data2/lrc/13839664/13839664.lrc,3
3,《想念式》,SONY MUSIC,2010-05-11,甜蜜,心情,想念式,苏醒,,http://musicdata.baidu.com/data2/lrc/13895868/13895868.lrc,3
3,《Hell Freezes Over》,Geffen Records,1994-11-08,甜蜜,心情,Love Will Keep Us Alive,Eagles,,http://musicdata.baidu.com/data2/lrc/13851145/13851145.lrc,3
4,《都是夜归人》,环球唱片,1997-01-01,甜蜜,心情,阳光总在风雨后,许美静,,http://musicdata.baidu.com/data2/lrc/a94cafd47897c70755ea685cd7226358/260219497/260219497.lrc,4
4,《菲靡靡之音》,环球唱片,1995-07-01,甜蜜,心情,又见炊烟,王菲,,http://musicdata.baidu.com/data2/lrc/247535682/247535682.lrc,4
4,《爱的大游行》,滚石唱片,2005-03-04,甜蜜,心情,爱你不是两三天,梁静茹,,http://musicdata.baidu.com/data2/lrc/13839666/13839666.lrc,4
4,小清新,滚石唱片,2005-03-04,甜蜜,心情,加油,"林俊杰,MC Hotdog",,http://musicdata.baidu.com/data2/lrc/13909775/13909775.lrc,4
4,《滚石香港黄金十年陈绮贞精选》,滚石唱片,2003-03-14,甜蜜,心情,和你在一起,陈绮贞,,http://musicdata.baidu.com/data2/lrc/13833469/13833469.lrc,4
4,《爱久见人心》,环球唱片,2012-08-10,甜蜜,心情,环游四季的爱,梁静茹,,http://musicdata.baidu.com/data2/lrc/20532103/20532103.lrc,4
4,《爱久见人心》,环球唱片,2012-08-10,甜蜜,心情,一路两个人,梁静茹,,http://musicdata.baidu.com/data2/lrc/20534911/20534911.lrc,4
4,《The Heat》,SONY MUSIC,2003-03-11,甜蜜,心情,Fairy Tale,Toni Braxton,,http://musicdata.baidu.com/data2/lrc/13849443/13849443.lrc,4
4,《弦歌有你》,英皇唱片,2007-01-30,甜蜜,心情,做你的男人,张信哲,,http://musicdata.baidu.com/data2/lrc/13814480/13814480.lrc,4
4,《刘欢 经典20年 珍藏锦集》,SONY MUSIC,2004-08-01,甜蜜,心情,好汉歌,刘欢,,http://musicdata.baidu.com/data2/lrc/122641947/122641947.lrc,4
4,《Twins》,海蝶音乐,2009-04-16,甜蜜,心情,无解呦,By2,,http://musicdata.baidu.com/data2/lrc/13916472/13916472.lrc,4
4,《格格Blue》,海蝶音乐,2005-12-30,甜蜜,心情,世界唯一的你,曹格,,http://musicdata.baidu.com/data2/lrc/246897434/246897434.lrc,4
4,《Deliberate 犹豫》,环球唱片,1991-09-01,甜蜜,心情,不再犹豫,Beyond,,http://musicdata.baidu.com/data2/lrc/13895697/13895697.lrc,4
4,《Abduction - Original Motion Picture Soundtrack》,SONY MUSIC,2011-09-19,甜蜜,心情,Loving You Tonight,Andrew Allen,,http://musicdata.baidu.com/data2/lrc/20699325/20699325.lrc,4
4,《The Midsummer Station》,环球唱片,2012-08-21,甜蜜,心情,Gold,Owl City,,http://musicdata.baidu.com/data2/lrc/14950820/14950820.lrc,4
4,《The Midsummer Station》,环球唱片,2012-08-21,甜蜜,心情,Dementia,Owl City,,http://musicdata.baidu.com/data2/lrc/14962764/14962764.lrc,4
4,《原来我不帅》,海蝶音乐,2008-10-01,甜蜜,心情,期待你的爱,林俊杰,,http://musicdata.baidu.com/data2/lrc/1465038/1465038.lrc,4
4,《小小》,英皇唱片,2007-07-01,甜蜜,心情,小小,容祖儿,,http://musicdata.baidu.com/data2/lrc/15265832/15265832.lrc,4
4,《Whatever》,SONY MUSIC,2011-11-28,甜蜜,心情,Tonight Tonight,Hot Chelle Rae,,http://musicdata.baidu.com/data2/lrc/13916490/13916490.lrc,4
4,《Lovers Rock》,SONY MUSIC,2001-01-01,甜蜜,心情,Somebody Already Broke My Heart,Sade,,http://musicdata.baidu.com/data2/lrc/13916470/13916470.lrc,4
5,《我本人》,环球唱片,2011-11-15,甜蜜,心情,海枯石烂,吴雨霏,,http://musicdata.baidu.com/data2/lrc/13885784/13885784.lrc,5
5,《Talk That Talk》,环球唱片,2011-11-21,甜蜜,心情,We Found Love,Rihanna,,http://musicdata.baidu.com/data2/lrc/13916502/13916502.lrc,5
5,《Pocketful Of Sunshine》,SONY MUSIC,2008-08-11,甜蜜,心情,Put Your Arms Around Me,Natasha Bedingfield,,http://musicdata.baidu.com/data2/lrc/1194761/1194761.lrc,5
5,《Lenka》,SONY MUSIC,2008-09-23,甜蜜,心情,The Show,Lenka,,http://musicdata.baidu.com/data2/lrc/240456081/240456081.lrc,5
5,《Lenka》,SONY MUSIC,2008-09-23,甜蜜,心情,Knock Knock,Lenka,,http://musicdata.baidu.com/data2/lrc/240404773/240404773.lrc,5
5,《Moves Like Jagger》,环球唱片,2011-10-11,甜蜜,心情,Moves Like Jagger,Maroon 5,,http://musicdata.baidu.com/data2/lrc/246645834/246645834.lrc,5
5,《恋爱的力量》,滚石唱片,2003-11-25,甜蜜,心情,Tiffany,梁静茹,,http://musicdata.baidu.com/data2/lrc/13798570/13798570.lrc,5
5,《江南》,海蝶音乐,2004-06-04,甜蜜,心情,豆浆油条,林俊杰,,http://musicdata.baidu.com/data2/lrc/239774481/239774481.lrc,5
5,《Mademoiselle》,环球唱片,2010-01-21,甜蜜,心情,Mademoiselle,Berry,,http://musicdata.baidu.com/data2/lrc/239724436/239724436.lrc,5
5,《火力全开》,SONY MUSIC,2011-09-30,甜蜜,心情,依然爱你,王力宏,,http://musicdata.baidu.com/data2/lrc/28769353/28769353.lrc,5
5,《The Things We Do For Love》,SONY MUSIC,2011-09-24,甜蜜,心情,亲密爱人,王若琳,,http://musicdata.baidu.com/data2/lrc/239127611/239127611.lrc,5
5,《The Things We Do For Love》,SONY MUSIC,2011-09-24,甜蜜,心情,偿还,王若琳,,http://musicdata.baidu.com/data2/lrc/13802256/13802256.lrc,5
5,《Wish You Were Here》,SONY MUSIC,2011-09-09,甜蜜,心情,Wish You Were Here,Avril Lavigne,,http://musicdata.baidu.com/data2/lrc/239127438/239127438.lrc,5
5,《戒不掉》,SONY MUSIC,2006-07-01,甜蜜,心情,静静的,庾澄庆,,http://musicdata.baidu.com/data2/lrc/13885874/13885874.lrc,5
5,《我很忙》,杰威尔JVR音乐有限公司,2007-11-02,甜蜜,心情,牛仔很忙,周杰伦,,http://musicdata.baidu.com/data2/lrc/4cc8ab453ad6ba775291cd7daa38fed6/257205208/257205208.lrc,5
5,《十一月的萧邦》,杰威尔JVR音乐有限公司,2005-11-01,甜蜜,心情,麦芽糖,周杰伦,,http://musicdata.baidu.com/data2/lrc/884f31f82d93624195eab86a933cf220/273949485/273949485.lrc,5
5,《我很忙》,杰威尔JVR音乐有限公司,2007-11-02,甜蜜,心情,阳光宅男,周杰伦,,http://musicdata.baidu.com/data2/lrc/13826954/13826954.lrc,5
5,《What Makes You Beautiful》,SONY MUSIC,2011-10-31,甜蜜,心情,What Makes You Beautiful,One Direction,,http://musicdata.baidu.com/data2/lrc/241272380/241272380.lrc,5
5,《超级喜欢》,滚石唱片,2008-11-07,甜蜜,心情,爱的城堡,卓文萱,,http://musicdata.baidu.com/data2/lrc/13850070/13850070.lrc,5
5,《Ang 5.0》,福茂唱片,2007-12-14,甜蜜,心情,我恋爱了,张韶涵,,http://musicdata.baidu.com/data2/lrc/13885959/13885959.lrc,5
6,《我很忙》,杰威尔JVR音乐有限公司,2007-11-02,甜蜜,心情,甜甜的,周杰伦,,http://musicdata.baidu.com/data2/lrc/13773302/13773302.lrc,6
6,《魔杰座》,杰威尔JVR音乐有限公司,2008-10-15,甜蜜,心情,稻香,周杰伦,,http://musicdata.baidu.com/data2/lrc/13762398/13762398.lrc,6
6,《我们相爱6年》,杰威尔JVR音乐有限公司,2007-02-01,甜蜜,心情,星光游乐园,Twins,,http://musicdata.baidu.com/data2/lrc/15363930/15363930.lrc,6
6,《J世纪 Jeneration》,杰威尔JVR音乐有限公司,2009-03-06,甜蜜,心情,马德里不思议,蔡依林,,http://musicdata.baidu.com/data2/lrc/13839261/13839261.lrc,6
6,《任意门》,SONY MUSIC,2007-09-04,甜蜜,心情,幸福果子,杨丞琳,,http://musicdata.baidu.com/data2/lrc/240465429/240465429.lrc,6
6,《特务J》,SONY MUSIC,2007-09-21,甜蜜,心情,日不落,蔡依林,,http://musicdata.baidu.com/data2/lrc/13759973/13759973.lrc,6
6,《最爱梁咏琪》,SONY MUSIC,2000-05-01,甜蜜,心情,胆小鬼,梁咏琪,,http://musicdata.baidu.com/data2/lrc/251701964/251701964.lrc,6
6,《知足 最真杰作选》,滚石唱片,2005-08-26,甜蜜,心情,恋爱ing,五月天,,http://musicdata.baidu.com/data2/lrc/13801136/13801136.lrc,6
6,《Taylor Swift》,环球唱片,2013-08-26,甜蜜,心情,Our Song,Taylor Swift,,http://musicdata.baidu.com/data2/lrc/50700509e739581f7c37db8b305e017d/275281603/275281603.lrc,6
6,《你在烦恼什么》,环球唱片,2011-11-11,甜蜜,心情,你被写在我的歌里,"苏打绿,陈嘉桦",,http://musicdata.baidu.com/data2/lrc/131095607/131095607.lrc,6
6,《Hold On ‘Til The Night》,环球唱片,2014-03-22,甜蜜,心情,Summertrain,Greyson Chance,,http://musicdata.baidu.com/data2/lrc/239765563/239765563.lrc,6
6,《特务J》,环球唱片,2007-09-21,甜蜜,心情,桃花源,蔡依林,,http://musicdata.baidu.com/data2/lrc/13883043/13883043.lrc,6
6,《原来爱就是甜蜜 电视原声带》,福茂唱片,2012-07-09,甜蜜,心情,拥抱你的微笑,郭静,,http://musicdata.baidu.com/data2/lrc/14966911/14966911.lrc,6
6,《超级喜欢》,滚石唱片,2008-11-07,甜蜜,心情,超级喜欢,卓文萱,,http://musicdata.baidu.com/data2/lrc/13995250/13995250.lrc,6
6,《Ang 5.0》,福茂唱片,2007-12-14,甜蜜,心情,头号甜心,张韶涵,,http://musicdata.baidu.com/data2/lrc/13882529/13882529.lrc,6
6,《丝路 通往爱的路途》,福茂唱片,2005-09-16,甜蜜,心情,瘦瘦的,梁静茹,,http://musicdata.baidu.com/data2/lrc/13769619/13769619.lrc,6
6,《范特西》,杰威尔JVR音乐有限公司,2001-09-20,甜蜜,心情,简单爱,周杰伦,,http://musicdata.baidu.com/data2/lrc/e59ad1fcc44c7fd675f4bc1d4105287c/258346378/258346378.lrc,6
6,《Ang 5.0》,福茂唱片,2007-12-14,甜蜜,心情,乐园,张韶涵,,http://musicdata.baidu.com/data2/lrc/13888305/13888305.lrc,6
6,《燕尾蝶》,滚石唱片,2004-09-10,甜蜜,心情,宁夏,梁静茹,,http://musicdata.baidu.com/data2/lrc/13898167/13898167.lrc,6
6,《遇上爱》,SONY MUSIC,2006-03-16,甜蜜,心情,芥末巧克力,杨丞琳,,http://musicdata.baidu.com/data2/lrc/13804472/13804472.lrc,6
7,《The Midsummer Station》,环球唱片,2012-08-21,甜蜜,心情,Shooting Star,Owl City,,http://musicdata.baidu.com/data2/lrc/16273528/16273528.lrc,7
7,《我的麦克风》,环球唱片,2003-09-01,甜蜜,心情,爱上未来的你,潘玮柏,,http://musicdata.baidu.com/data2/lrc/13847052/13847052.lrc,7
7,《胡 爱夏》,SONY MUSIC,2010-12-20,甜蜜,心情,弹弹琴恋恋爱,胡夏,,http://musicdata.baidu.com/data2/lrc/240463236/240463236.lrc,7
7,《燃点》,SONY MUSIC,2012-02-28,甜蜜,心情,小宝贝,胡夏,,http://musicdata.baidu.com/data2/lrc/13885731/13885731.lrc,7
7,《JJ陆》,海蝶音乐,2008-10-18,甜蜜,心情,小酒窝,"林俊杰,蔡卓妍",,http://musicdata.baidu.com/data2/lrc/3e72462e4fea8d58e1e5b738ab20f5fe/277175746/277175746.lrc,7
7,《第5季》,福茂唱片,2009-09-25,甜蜜,心情,再快乐一点,张韶涵,,http://musicdata.baidu.com/data2/lrc/13905786/13905786.lrc,7
7,《蓝短裤》,滚石唱片,2010-05-05,甜蜜,心情,小柠檬,郁可唯,,http://musicdata.baidu.com/data2/lrc/13846506/13846506.lrc,7
7,《给你点儿颜色》,华谊兄弟,2010-09-28,甜蜜,心情,幸运星,牛奶咖啡,,http://musicdata.baidu.com/data2/lrc/13850755/13850755.lrc,7
7,《Super Sunshine》,滚石唱片,2007-12-28,甜蜜,心情,爱爱,曹格,,http://musicdata.baidu.com/data2/lrc/251700609/251700609.lrc,7
7,《周杰伦》,杰威尔JVR音乐有限公司,2000-11-07,甜蜜,心情,星晴,周杰伦,,http://musicdata.baidu.com/data2/lrc/13767897/13767897.lrc,7
7,《遇上爱》,SONY MUSIC,2006-03-16,甜蜜,心情,庆祝,杨丞琳,,http://musicdata.baidu.com/data2/lrc/13916851/13916851.lrc,7
7,《优の良曲 南搞小孩》,未知,2008-07-25,甜蜜,心情,再见小时候,南拳妈妈,,http://musicdata.baidu.com/data2/lrc/239140342/239140342.lrc,7
7,《成人礼》,海蝶音乐,2010-04-09,甜蜜,心情,爱的双重魔力,By2,,http://musicdata.baidu.com/data2/lrc/131700952/131700952.lrc,7
7,《李宇春》,太合麦田,2009-12-22,甜蜜,心情,下个，路口，见,李宇春,,http://musicdata.baidu.com/data2/lrc/241654913/241654913.lrc,7
7,《真爱的旅行》,SONY MUSIC,2009-12-07,甜蜜,心情,兜兜风,林绫,,http://musicdata.baidu.com/data2/lrc/13916301/13916301.lrc,7
7,《惊叹号》,杰威尔JVR音乐有限公司,2011-11-11,甜蜜,心情,疗伤烧肉粽,周杰伦,,http://musicdata.baidu.com/data2/lrc/13815866/13815866.lrc,7
7,《惊叹号》,杰威尔JVR音乐有限公司,2011-11-11,甜蜜,心情,公主病,周杰伦,,http://musicdata.baidu.com/data2/lrc/13815898/13815898.lrc,7
7,《惊叹号》,杰威尔JVR音乐有限公司,2011-11-11,甜蜜,心情,水手怕水,周杰伦,,http://musicdata.baidu.com/data2/lrc/13758447/13758447.lrc,7
7,《惊叹号》,杰威尔JVR音乐有限公司,2011-11-11,甜蜜,心情,超跑女神,周杰伦,,http://musicdata.baidu.com/data2/lrc/12316399/12316399.lrc,7
7,《16未成年》,海蝶音乐,2008-07-23,甜蜜,心情,好好爱^0^ (甜蜜真实版),By2,,http://musicdata.baidu.com/data2/lrc/13994111/13994111.lrc,7
8,《情义》,海蝶音乐,2004-03-25,甜蜜,心情,给你幸福,任贤齐,,http://musicdata.baidu.com/data2/lrc/240156762/240156762.lrc,8
8,《万凸3》,环球唱片,2010-01-23,甜蜜,心情,Happy Birthday My Dear,大嘴巴,,http://musicdata.baidu.com/data2/lrc/13900356/13900356.lrc,8
8,《胡 爱夏》,SONY MUSIC,2010-12-20,甜蜜,心情,OH.爱,胡夏,,http://musicdata.baidu.com/data2/lrc/13858359/13858359.lrc,8
8,《My Life Will…》,SONY MUSIC,2006-06-09,甜蜜,心情,宝贝 (In A Day),张悬,,http://musicdata.baidu.com/data2/lrc/240465514/240465514.lrc,8
8,《Breakthrough》,环球唱片,2009-08-21,甜蜜,心情,Lucky,"Colbie Caillat,Jason Mraz",,http://musicdata.baidu.com/data2/lrc/13908095/13908095.lrc,8
8,《潘朵拉》,福茂唱片,2006-01-06,甜蜜,心情,喜欢你没道理,张韶涵,,http://musicdata.baidu.com/data2/lrc/30965006/30965006.lrc,8
8,《幸福氧气》,滚石唱片,2007-10-26,甜蜜,心情,幸福氧气,卓文萱,,http://musicdata.baidu.com/data2/lrc/13889854/13889854.lrc,8
8,《想见你》,滚石唱片,1999-02-04,甜蜜,心情,身边,无印良品,,http://musicdata.baidu.com/data2/lrc/13799047/13799047.lrc,8
8,《哲学家》,福茂唱片,2007-09-01,甜蜜,心情,小亲亲,"范玮琪,神秘失控人声乐团",,http://musicdata.baidu.com/data2/lrc/13896255/13896255.lrc,8
8,《就要爱了吗》,滚石唱片,1994-10-01,甜蜜,心情,甜蜜之旅,苏慧伦,,http://musicdata.baidu.com/data2/lrc/251695143/251695143.lrc,8
8,《换季》,海蝶音乐,2007-05-30,甜蜜,心情, 涂鸦,金莎,,http://musicdata.baidu.com/data2/lrc/215386/215386.lrc,8
8,《Sunrise 我喜欢梁静茹》,海蝶音乐,2002-02-07,甜蜜,心情,我喜欢,梁静茹,,http://musicdata.baidu.com/data2/lrc/13859405/13859405.lrc,8
8,《换季》,海蝶音乐,2007-05-30,甜蜜,心情,爱情的滋味,"金莎,洪俊扬",,http://musicdata.baidu.com/data2/lrc/13905788/13905788.lrc,8
8,《成人礼》,海蝶音乐,2010-04-09,甜蜜,心情,大冒险,By2,,http://musicdata.baidu.com/data2/lrc/13888471/13888471.lrc,8
8,《给你点儿颜色》,华谊兄弟,2010-09-28,甜蜜,心情,早上好,牛奶咖啡,,http://musicdata.baidu.com/data2/lrc/14970944/14970944.lrc,8
8,《调色盘》,阿尔发,2006-05-26,甜蜜,心情,初恋粉色系,南拳妈妈,,http://musicdata.baidu.com/data2/lrc/13881791/13881791.lrc,8
8,《Joanna & 王若琳》,SONY MUSIC,2009-01-16,甜蜜,心情,玫瑰玫瑰我爱你,王若琳,,http://musicdata.baidu.com/data2/lrc/13906343/13906343.lrc,8
8,《？》,环球唱片,2011-11-11,甜蜜,心情,吟游诗人,陈奕迅,,http://musicdata.baidu.com/data2/lrc/243133321/243133321.lrc,8
8,《牵牛花》,滚石唱片,1999-07-01,甜蜜,心情,对面的女孩看过来,阿牛,,http://musicdata.baidu.com/data2/lrc/13825729/13825729.lrc,8
8,《超级喜欢》,滚石唱片,2008-11-07,甜蜜,心情,独家快乐,卓文萱,,http://musicdata.baidu.com/data2/lrc/310124/310124.lrc,8
9,《Let S Bobo》,滚石唱片,2010-04-12,甜蜜,心情,停不了的快乐,Bobo组合,,http://musicdata.baidu.com/data2/lrc/13903186/13903186.lrc,9
9,《一比一》,福茂唱片,2005-06-01,甜蜜,心情,就是你,范玮琪,,http://musicdata.baidu.com/data2/lrc/13903068/13903068.lrc,9
9,《半熟宣言》,SONY MUSIC,2008-11-07,甜蜜,心情,幸福的节拍,杨丞琳,,http://musicdata.baidu.com/data2/lrc/23294807/23294807.lrc,9
9,《恋爱的力量》,滚石唱片,2003-11-25,甜蜜,心情,爱你不是两三天,梁静茹,,http://musicdata.baidu.com/data2/lrc/13909309/13909309.lrc,9
