,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
4,《Johnny Horton - 16 Biggest Hits》,SONY MUSIC,2003-05-31,轻松,心情,All For The Love Of A Girl,Johnny Horton,,http://musicdata.baidu.com/data2/lrc/239780000/239780000.lrc,4
4,《Together Through Life》,SONY MUSIC,2009-04-27,轻松,心情,Life Is Hard,Bob Dylan,,http://musicdata.baidu.com/data2/lrc/1578287/1578287.lrc,4
4,《High Country Snows》,SONY MUSIC,1985-06-06,轻松,心情,Sutter'S Mill,Dan Fogelberg,,http://musicdata.baidu.com/data2/lrc/15a11d58305ad16f8b47376cc99ab822/257169113/257169113.lrc,4
4,《Love and Theft》,SONY MUSIC,2012-07-23,轻松,心情,If You Ever Get Lonely,Love and Theft,,http://musicdata.baidu.com/data2/lrc/65052090/65052090.lrc,4
4,《I Represent》,SONY MUSIC,2001-04-10,轻松,心情,Stay,Tonya Mitchell,,http://musicdata.baidu.com/data2/lrc/240805889/240805889.lrc,4
4,《Twins》,海蝶音乐,2009-04-16,轻松,心情,无解呦,By2,,http://musicdata.baidu.com/data2/lrc/13916472/13916472.lrc,4
4,乡村民谣,海蝶音乐,2009-04-16,轻松,心情,傻丫头,T榜,,http://musicdata.baidu.com/data2/lrc/cc84bb0cb32ec7626947cd1f3e4e2d45/267540246/267540246.lrc,4
4,沙发音乐,海蝶音乐,2009-04-16,轻松,心情,入戏,T榜,,http://musicdata.baidu.com/data2/lrc/69d713d41a6143993795bd3642491f41/267543875/267543875.lrc,4
4,《This Little Girl Ep》,SONY MUSIC,2012-02-06,轻松,心情,We'Re The Sh!T,Cady Groves,,http://musicdata.baidu.com/data2/lrc/64948869/64948869.lrc,4
4,《Out Among The Stars》,Columbia,2014-03-25,轻松,心情,I Drove Her Out Of My Mind,Johnny Cash,,http://musicdata.baidu.com/data2/lrc/f5d8350bf478586578bccd6057545bda/288820261/288820261.lrc,4
4,《我的爱我的梦我的家》,滚石唱片,1994-06-03,轻松,心情,早餐,赵咏华,,http://musicdata.baidu.com/data2/lrc/13903497/13903497.lrc,4
5,流行舞曲,滚石唱片,1994-06-03,轻松,心情,永不停止的坚持,T榜,,http://musicdata.baidu.com/data2/lrc/9407d13df165c95da5f594a76002311d/267056753/267056753.lrc,5
5,《Blood On The Tracks》,SONY MUSIC,2004-07-05,轻松,心情,Tangled Up In Blue (Album Version),Bob Dylan,,http://musicdata.baidu.com/data2/lrc/88efbf3aa763f05c434b1145e5637542/274512403/274512403.lrc,5
5,流行舞曲,SONY MUSIC,2004-07-05,轻松,心情,我想结婚呀,T榜,,http://musicdata.baidu.com/data2/lrc/4294a84bce5445a8889b8b6aa6ccf101/267542501/267542501.lrc,5
5,《没有人比我更爱你》,水木同创,2008-11-18,轻松,心情,西安爱情故事,王筝,,http://musicdata.baidu.com/data2/lrc/d5380ae1035de53dd53eafda1a6d7a41/260378744/260378744.lrc,5
5,电子流行,水木同创,2008-11-18,轻松,心情,《天下大乱》,T榜,,http://musicdata.baidu.com/data2/lrc/2f213c9a310ec45cd8f692615e9f9f83/267543628/267543628.lrc,5
5,《宅男》,世纪丰羽,2013-07-20,轻松,心情,宅男,顾晓伟,,http://musicdata.baidu.com/data2/lrc/240881353/240881353.lrc,5
5,《我的秘密情人 言承旭 新歌加精选》,SONY MUSIC,2010-01-25,轻松,心情,地心引力,言承旭,,http://musicdata.baidu.com/data2/lrc/13916789/13916789.lrc,5
5,《城市》,SONY MUSIC,2009-05-18,轻松,心情,Beautiful Woman,张悬,,http://musicdata.baidu.com/data2/lrc/13902654/13902654.lrc,5
5,《Heroes Revisited》,SONY MUSIC,2014-05-02,轻松,心情,Don't You Worry Child,SGS,,http://musicdata.baidu.com/data2/lrc/13902654/13902654.lrc,5
5,《Aerosmith》,SONY MUSIC,1994-02-15,轻松,心情,Dream On,Aerosmith,,http://musicdata.baidu.com/data2/lrc/240073713/240073713.lrc,5
5,"《爱,无胆》",英皇唱片,2007-07-19,轻松,心情,我可以说不,洪卓立,,http://musicdata.baidu.com/data2/lrc/2064992/2064992.lrc,5
5,独立民谣,英皇唱片,2007-07-19,轻松,心情,a jie nou,T榜,,http://musicdata.baidu.com/data2/lrc/e0cba758a949ce56322a3cb4f281a8ee/271975323/271975323.lrc,5
5,《Room For Squares》,SONY MUSIC,2001-12-15,轻松,心情,My Stupid Mouth,John Mayer,,http://musicdata.baidu.com/data2/lrc/1464761/1464761.lrc,5
5,国语流行,SONY MUSIC,2001-12-15,轻松,心情,十字街,T榜,,http://musicdata.baidu.com/data2/lrc/f0a3352c3f0ab89c3d3b76f8c8e30036/271973740/271973740.lrc,5
5,《Out Among The Stars》,Columbia,2014-03-25,轻松,心情,Rock And Roll Shoes,Johnny Cash,,http://musicdata.baidu.com/data2/lrc/99ce8b722d5284b0379ff9638878de5e/288821701/288821701.lrc,5
5,《自己》,21东方,2006-12-05,轻松,心情,和影子对话,何炅,,http://musicdata.baidu.com/data2/lrc/240320794/240320794.lrc,5
5,《The Best Of》,SONY MUSIC,2010-02-10,轻松,心情,And I Love You So,Perry Como,,http://musicdata.baidu.com/data2/lrc/240322822/240322822.lrc,5
5,《Light Up》,SONY MUSIC,2014-12-15,轻松,心情,Light Up,Harfonie,,http://musicdata.baidu.com/data2/lrc/240322822/240322822.lrc,5
5,《Clouds In My Coffee 1965-1995》,Arista,1997-10-12,轻松,心情,Devoted To You,James Taylor,,http://musicdata.baidu.com/data2/lrc/240322822/240322822.lrc,5
5,《Does You Inspire You》,SONY MUSIC,2009-04-20,轻松,心情,Bruises,Chairlift,,http://musicdata.baidu.com/data2/lrc/12472478/12472478.lrc,5
6,《Essential Memories Of Love》,SONY MUSIC,2010-02-08,轻松,心情,San Francisco (Be Sure To Wear Flowers In Your Hair),Scott McKenzie,,http://musicdata.baidu.com/data2/lrc/240320975/240320975.lrc,6
6,《More Beautiful You》,SONY MUSIC,2009-05-04,轻松,心情,Love Like You Loved,Jonny Diaz,,http://musicdata.baidu.com/data2/lrc/241654233/241654233.lrc,6
6,《Greatest Hits》,SONY MUSIC,2010-02-10,轻松,心情,Welcome To My World,Jim Reeves,,http://musicdata.baidu.com/data2/lrc/240072381/240072381.lrc,6
6,《宇宙永恒Happy Day》,滚石唱片,2005-02-25,轻松,心情,爱情天气,宇恒,,http://musicdata.baidu.com/data2/lrc/131705131/131705131.lrc,6
6,《The Soul Of Rock And Roll》,SONY MUSIC,2010-02-10,轻松,心情,Crying,Roy Orbison,,http://musicdata.baidu.com/data2/lrc/240324498/240324498.lrc,6
6,《The Essential Alan Jackson》,SONY MUSIC,2012-06-11,轻松,心情,Small Town Southern Man,Alan Jackson,,http://musicdata.baidu.com/data2/lrc/14897775/14897775.lrc,6
6,《MKTO》,SONY MUSIC,2014-04-02,轻松,心情,Classic,MKTO,,http://musicdata.baidu.com/data2/lrc/132460344/132460344.lrc,6
6,《超级喜欢》,滚石唱片,2008-11-07,轻松,心情,超级喜欢,卓文萱,,http://musicdata.baidu.com/data2/lrc/13995250/13995250.lrc,6
6,《Unausgesprochen》,SONY MUSIC,2005-10-21,轻松,心情,Chancenlos,Annett Louisan,,http://musicdata.baidu.com/data2/lrc/1446787/1446787.lrc,6
6,《Hats Off To The Buskers》,SONY MUSIC,2007-01-15,轻松,心情,Face For The Radio,The View,,http://musicdata.baidu.com/data2/lrc/2220549/2220549.lrc,6
6,《Ghost》,SONY MUSIC,2014-06-09,轻松,心情,Ghost,Ella Henderson,,http://musicdata.baidu.com/data2/lrc/121199434/121199434.lrc,6
6,《R.》,SONY MUSIC,2003-07-15,轻松,心情,Looking For Love,R. Kelly,,http://musicdata.baidu.com/data2/lrc/239780396/239780396.lrc,6
6,《Aquamarine-Music From The Motion Picture》,SONY MUSIC,2006-11-02,轻松,心情,One And Only,Teitur,,http://musicdata.baidu.com/data2/lrc/246661465/246661465.lrc,6
6,独立民谣,SONY MUSIC,2006-11-02,轻松,心情,别跟我BB,T榜,,http://musicdata.baidu.com/data2/lrc/daf48b1a9dd91910de7c481be3102a28/267542253/267542253.lrc,6
6,《Ed Is On》,英皇唱片,2001-10-01,轻松,心情,夜风,陈冠希,,http://musicdata.baidu.com/data2/lrc/239147960/239147960.lrc,6
6,《皇后与梦想》,太合麦田,2006-09-15,轻松,心情,酷啦啦,李宇春,,http://musicdata.baidu.com/data2/lrc/1000732/1000732.lrc,6
6,《经典萨克斯之丁香花》,恒大音乐,2003-05-01,轻松,心情,丁香花,单艺,,http://musicdata.baidu.com/data2/lrc/1bad855b0dae307dd5cc206eb95ab532/288824059/288824059.lrc,6
6,《还是要相信爱情啊混蛋们》,未知,2014-05-09,轻松,心情,背景,魏如萱,,http://musicdata.baidu.com/data2/lrc/246646124/246646124.lrc,6
6,古风,未知,2014-05-09,轻松,心情,落花,T榜,,http://musicdata.baidu.com/data2/lrc/9232c6fed4c2c4290080679913703011/271975239/271975239.lrc,6
6,《The Essential John Denver 3.0》,SONY MUSIC,2010-08-09,轻松,心情,Rhymes And Reasons,John Denver,,http://musicdata.baidu.com/data2/lrc/240281297/240281297.lrc,6
7,《We Were Here》,SONY MUSIC,2008-08-18,轻松,心情,Someone Else'S Life,Joshua Radin,,http://musicdata.baidu.com/data2/lrc/246654959/246654959.lrc,7
7,《Wonder》,SONY MUSIC,2009-09-07,轻松,心情,Coin Laundry,Lisa Mitchell,,http://musicdata.baidu.com/data2/lrc/84880671/84880671.lrc,7
7,独立民谣,SONY MUSIC,2009-09-07,轻松,心情,也是,T榜,,http://musicdata.baidu.com/data2/lrc/84880671/84880671.lrc,7
7,《Heartfelt》,SONY MUSIC,2002-07-20,轻松,心情,Let's Make Love,Fourplay,,http://musicdata.baidu.com/data2/lrc/239151025/239151025.lrc,7
7,浩室舞曲,SONY MUSIC,2002-07-20,轻松,心情,从前的你现在有没有改变,T榜,,http://musicdata.baidu.com/data2/lrc/4c70e631465e303f705523e31f621f45/271974792/271974792.lrc,7
7,《Animal + Cannibal》,SONY MUSIC,2010-11-22,轻松,心情,Sleazy,Ke$ha,,http://musicdata.baidu.com/data2/lrc/10849097/10849097.lrc,7
7,新灵魂乐,SONY MUSIC,2010-11-22,轻松,心情,My Girl-我的女神,T榜,,http://musicdata.baidu.com/data2/lrc/b0dec76567b6d685654f4e1dcf8fa18a/267542421/267542421.lrc,7
7,《Happenstance》,SONY MUSIC,2005-02-11,轻松,心情,I Want You,Rachael Yamagata,,http://musicdata.baidu.com/data2/lrc/239804327/239804327.lrc,7
7,《Alpocalypse》,SONY MUSIC,2011-06-20,轻松,心情,Polka Face,"""Weird Al"" Yankovic",,http://musicdata.baidu.com/data2/lrc/240461786/240461786.lrc,7
7,《城市》,SONY MUSIC,2009-05-18,轻松,心情,就在,张悬,,http://musicdata.baidu.com/data2/lrc/1616011/1616011.lrc,7
7,《Isles》,SONY MUSIC,2013-03-11,轻松,心情,Another Girl,Wild Belle,,http://musicdata.baidu.com/data2/lrc/107078015/107078015.lrc,7
7,《David Archuleta Deluxe Version》,SONY MUSIC,2009-02-23,轻松,心情,Your Eyes Don'T Lie,David Archuleta,,http://musicdata.baidu.com/data2/lrc/246654794/246654794.lrc,7
7,《Rocky Mountain Collection》,SONY MUSIC,1995-12-29,轻松,心情,Fly Away,John Denver,,http://musicdata.baidu.com/data2/lrc/240706727/240706727.lrc,7
7,国语流行,SONY MUSIC,1995-12-29,轻松,心情,随风想（DEMO）,T榜,,http://musicdata.baidu.com/data2/lrc/c4d2e637cb04ff3f4db1ee2faff63c05/271976528/271976528.lrc,7
7,《Verses Only!》,SONY MUSIC,2014-12-15,轻松,心情,With a Song in My Heart,Molly Lyons,,http://musicdata.baidu.com/data2/lrc/c4d2e637cb04ff3f4db1ee2faff63c05/271976528/271976528.lrc,7
7,《情歌专辑》,大龙文化,2014-03-20,轻松,心情,夏末恋歌,蒋蒋,,http://musicdata.baidu.com/data2/lrc/116544119/116544119.lrc,7
7,《Freight Train》,SONY MUSIC,2010-03-30,轻松,心情,Hard Hat And A Hammer,Alan Jackson,,http://musicdata.baidu.com/data2/lrc/5ab81c74eb3742ef56183dc5e6cc6f70/288823791/288823791.lrc,7
7,独立流行,SONY MUSIC,2010-03-30,轻松,心情,转身可笑,T榜,,http://musicdata.baidu.com/data2/lrc/176d1f5bf69de96f14f70c002dd78b3a/271976228/271976228.lrc,7
7,《One Hell Of A Ride》,索尼音乐,2008-04-01,轻松,心情,Heart Of Gold,Willie Nelson,,http://musicdata.baidu.com/data2/lrc/65086483/65086483.lrc,7
7,《What I Do》,索尼音乐,2008-04-01,轻松,心情,Strong Enough,Alan Jackson,,http://musicdata.baidu.com/data2/lrc/65428452/65428452.lrc,7
8,《In Case You Didn't Know》,SONY MUSIC,2011-11-28,轻松,心情,Heart Skips A Beat,"Olly Murs,Rizzle Kicks",,http://musicdata.baidu.com/data2/lrc/20722817/20722817.lrc,8
8,国语流行,SONY MUSIC,2011-11-28,轻松,心情,呼喊,T榜,,http://musicdata.baidu.com/data2/lrc/040e2dce666b9ceb2e56b056202401fb/271975057/271975057.lrc,8
8,国语流行,SONY MUSIC,2011-11-28,轻松,心情,过去未来的我,T榜,,http://musicdata.baidu.com/data2/lrc/edbd5a7d053c805ad2593062ffd0ec27/271974876/271974876.lrc,8
8,成人抒情,SONY MUSIC,2011-11-28,轻松,心情,姑娘都去哪了？,T榜,,http://musicdata.baidu.com/data2/lrc/0340346812087573466e5f3a40c8bfbe/271976473/271976473.lrc,8
8,《A Public Affair》,SONY MUSIC,2006-12-18,轻松,心情,A Public Affair,Jessica Simpson,,http://musicdata.baidu.com/data2/lrc/1163485/1163485.lrc,8
8,《In Meiner Mitte - Special Edition》,SONY MUSIC,2011-10-10,轻松,心情,Auf Der Jagd Nach Mr. Big,Annett Louisan,,http://musicdata.baidu.com/data2/lrc/114579075/114579075.lrc,8
8,《Greatest Hits》,SONY MUSIC,2010-02-10,轻松,心情,Distant Drums,Jim Reeves,,http://musicdata.baidu.com/data2/lrc/240072367/240072367.lrc,8
8,放克,SONY MUSIC,2010-02-10,轻松,心情,新勸學文,T榜,,http://musicdata.baidu.com/data2/lrc/c25b02f17c3d24b92d4cb5346b2368ef/267057222/267057222.lrc,8
8,校园民谣,SONY MUSIC,2010-02-10,轻松,心情,为什么,T榜,,http://musicdata.baidu.com/data2/lrc/e0f551ef7ae049b8a94739b1ac16264e/267056561/267056561.lrc,8
8,《问题小姐》,北京大象无形音乐有限公司,2015-01-23,轻松,心情,问题小姐,郑国锋,,http://musicdata.baidu.com/data2/lrc/246647204/246647204.lrc,8
8,独奏,北京大象无形音乐有限公司,2015-01-23,轻松,心情,"齐达内, We Say Hi",莫艳琳,,http://musicdata.baidu.com/data2/lrc/240283763/240283763.lrc,8
8,中国城市民谣,北京大象无形音乐有限公司,2015-01-23,轻松,心情,去丽江吗,T榜,,http://musicdata.baidu.com/data2/lrc/f4c41b04eb22a69e06ccac6fa28c8826/271978616/271978616.lrc,8
8,《美味×旋律 / 全球顶级餐厅主题音乐(The Best Restaurant Music)》,众水之音,2014-08-12,轻松,心情,Can't Smile Without You (没有你我无法微笑),贵族乐团,,http://musicdata.baidu.com/data2/lrc/463cc46934ea65331ea14cb994e05879/288820477/288820477.lrc,8
8,《Play On》,SONY MUSIC,2013-10-14,轻松,心情,Cowboy Casanova,Carrie Underwood,,http://musicdata.baidu.com/data2/lrc/504709/504709.lrc,8
8,《Wide Open Spaces》,SONY MUSIC,1998-12-24,轻松,心情,Wide Open Spaces,Dixie Chicks,,http://musicdata.baidu.com/data2/lrc/1287516/1287516.lrc,8
8,《A Thousand Kisses Deep》,SONY MUSIC,2003-08-13,轻松,心情,The Look Of Love,Chris Botti,,http://musicdata.baidu.com/data2/lrc/1287516/1287516.lrc,8
8,国语流行,SONY MUSIC,2003-08-13,轻松,心情,真的不太-TMP,T榜,,http://musicdata.baidu.com/data2/lrc/71de7579d8008df3219c13db8afe0780/271974454/271974454.lrc,8
