,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
1,《反转地球》,环球唱片,2006-06-23,对唱,热门,我想更懂你,"潘玮柏,苏芮",,http://musicdata.baidu.com/data2/lrc/240400358/240400358.lrc,1
1,《点播女人心》,环球唱片,2009-07-14,对唱,热门,你最珍贵,"张学友,高慧君",,http://musicdata.baidu.com/data2/lrc/240400369/240400369.lrc,1
1,《忘记你我做不到》,环球唱片,1996-06-01,对唱,热门,左右为难,"郑中基,张学友",,http://musicdata.baidu.com/data2/lrc/240400727/240400727.lrc,1
1,"《爱,一直存在》",环球唱片,2009-11-20,对唱,热门,满满,"梁文音,王铮亮",,http://musicdata.baidu.com/data2/lrc/12729934/12729934.lrc,1
1,《10 X 10我至爱演唱会》,环球唱片,2006-12-29,对唱,热门,天下太平,"张学友,陈奕迅",,http://musicdata.baidu.com/data2/lrc/12729713/12729713.lrc,1
1,《Custom Made》,环球唱片,2003-10-01,对唱,热门,左邻右里,"李克勤,谭咏麟",,http://musicdata.baidu.com/data2/lrc/12729641/12729641.lrc,1
1,《伦流转》,环球唱片,2006-05-08,对唱,热门,沙沙的雨,"伦永亮,吕方",,http://musicdata.baidu.com/data2/lrc/12729531/12729531.lrc,1
1,《Wu Ha》,环球唱片,2008-04-09,对唱,热门,快乐崇拜,"潘玮柏,张韶涵",,http://musicdata.baidu.com/data2/lrc/240401227/240401227.lrc,1
2,《雪狼湖(国语版)》,环球唱片,2005-09-01,对唱,热门,流星下的愿,"张学友,许慧欣",,http://musicdata.baidu.com/data2/lrc/16575067/16575067.lrc,2
2,《对着唱》,环球唱片,2006-07-31,对唱,热门,一对寂寞的心,"张学友,陈慧娴",,http://musicdata.baidu.com/data2/lrc/12729234/12729234.lrc,2
2,《对着唱》,环球唱片,2006-07-31,对唱,热门,注定相爱,"彭羚,张信哲",,http://musicdata.baidu.com/data2/lrc/12729103/12729103.lrc,2
2,《闪亮每一天》,环球唱片,2009-07-14,对唱,热门,制造浪漫,"郑中基,陈慧琳",,http://musicdata.baidu.com/data2/lrc/240401595/240401595.lrc,2
2,《闪亮每一天》,环球唱片,2009-07-14,对唱,热门,北极雪,"陈慧琳,冯德伦",,http://musicdata.baidu.com/data2/lrc/16283746/16283746.lrc,2
2,《Collection 1995-2000》,环球唱片,2000-06-01,对唱,热门,北极雪,"陈慧琳,冯德伦",,http://musicdata.baidu.com/data2/lrc/14885982/14885982.lrc,2
2,《环球真经典系列》,环球唱片,2002-05-16,对唱,热门,依然相爱,"关淑怡,李克勤",,http://musicdata.baidu.com/data2/lrc/12728814/12728814.lrc,2
2,《环球真经典系列》,环球唱片,2001-12-01,对唱,热门,接近,"张学友,陈慧娴",,http://musicdata.baidu.com/data2/lrc/12728799/12728799.lrc,2
2,《周慧敏万千宠爱30首》,环球唱片,2009-07-14,对唱,热门,爱到最后,"周慧敏,黎明",,http://musicdata.baidu.com/data2/lrc/12728594/12728594.lrc,2
2,《Love 07' 情歌集》,环球唱片,2007-03-12,对唱,热门,滚,"杨千嬅,梁汉文",,http://musicdata.baidu.com/data2/lrc/12728480/12728480.lrc,2
2,《Especial Kelly》,环球唱片,2006-12-01,对唱,热门,沙尘滚滚,陈慧琳,,http://musicdata.baidu.com/data2/lrc/12728412/12728412.lrc,2
2,《我还能爱谁》,正东唱片,2002-03-28,对唱,热门,恋爱频率,"许志安,许慧欣",,http://musicdata.baidu.com/data2/lrc/11387817/11387817.lrc,2
2,《一个人流浪》,环球唱片,2009-07-14,对唱,热门,我只能相信你,"熊天平,阮丹青",,http://musicdata.baidu.com/data2/lrc/12728359/12728359.lrc,2
2,《Stranger Under My Skin》,环球唱片,2011-02-22,对唱,热门,因为爱情,"王菲,陈奕迅",,http://musicdata.baidu.com/data2/lrc/246653202/246653202.lrc,2
2,《爱得起》,环球唱片,2009-07-14,对唱,热门,苦口良药,"许志安,陈慧珊",,http://musicdata.baidu.com/data2/lrc/13972075/13972075.lrc,2
2,《爱得起》,环球唱片,2009-07-14,对唱,热门,暖流,"苏永康,陈慧珊",,http://musicdata.baidu.com/data2/lrc/12728287/12728287.lrc,2
2,《黑白》,环球唱片,2009-07-14,对唱,热门,自由人,"谭咏麟,黄贯中",,http://musicdata.baidu.com/data2/lrc/12728245/12728245.lrc,2
2,《情歌没有告诉你》,环球唱片,2010-12-24,对唱,热门,一家一,"梁静茹,张智成",,http://musicdata.baidu.com/data2/lrc/240403789/240403789.lrc,2
2,《广东经典101》,环球唱片,2009-12-30,对唱,热门,会过去的,"许志安,车婉婉",,http://musicdata.baidu.com/data2/lrc/12728115/12728115.lrc,2
2,《广东经典101》,环球唱片,2009-12-30,对唱,热门,长流不息,"张学友,黎瑞恩",,http://musicdata.baidu.com/data2/lrc/12728112/12728112.lrc,2
3,《Love9情歌集》,环球唱片,2009-12-30,对唱,热门,四面楚歌,"谢安琪,关楚耀",,http://musicdata.baidu.com/data2/lrc/12728105/12728105.lrc,3
3,《国语经典101》,环球唱片,2009-12-29,对唱,热门,今生注定,"王馨平,高明骏",,http://musicdata.baidu.com/data2/lrc/13863952/13863952.lrc,3
3,《酷爱张敬轩2008演唱会》,环球唱片,2008-05-16,对唱,热门,手望,"王菀之,张敬轩",,http://musicdata.baidu.com/data2/lrc/12727966/12727966.lrc,3
3,《《相爱多年》国语新曲+精选三十首》,环球唱片,2005-11-15,对唱,热门,恋爱频率,"许志安,许慧欣",,http://musicdata.baidu.com/data2/lrc/13902922/13902922.lrc,3
3,《《相爱多年》国语新曲+精选三十首》,环球唱片,2005-11-15,对唱,热门,希望在人间,"许志安,韩红",,http://musicdata.baidu.com/data2/lrc/12727799/12727799.lrc,3
3,《高手》,环球唱片,2005-08-03,对唱,热门,不得不爱,"弦子,潘玮柏",,http://musicdata.baidu.com/data2/lrc/246653190/246653190.lrc,3
3,《因为爱情》,环球唱片,2011-01-14,对唱,热门,因为爱情,"陈奕迅,王菲",,http://musicdata.baidu.com/data2/lrc/e0bdb7f6ebc0f606fa87d29488172ec3/267827100/267827100.lrc,3
3,《Taste the Atmosphere》,环球唱片,2010-10-15,对唱,热门,讲男讲女,"陈奕迅,Rowena Cortes(露云娜)",,http://musicdata.baidu.com/data2/lrc/256028888/256028888.lrc,3
3,《爱炫舞盛装舞曲精选》,SONY MUSIC,2010-09-13,对唱,热门,布拉格广场,"蔡依林,周杰伦",,http://musicdata.baidu.com/data2/lrc/13906360/13906360.lrc,3
3,《男女情歌对唱冠军全记录》,SONY MUSIC,2007-02-02,对唱,热门,好心分手,"王力宏,卢巧音",,http://musicdata.baidu.com/data2/lrc/240464952/240464952.lrc,3
3,《男女情歌对唱冠军全记录》,SONY MUSIC,2007-02-02,对唱,热门,爱的天使,"蔡依林,安志杰",,http://musicdata.baidu.com/data2/lrc/13907814/13907814.lrc,3
3,《男女情歌对唱冠军全记录》,SONY MUSIC,2007-02-02,对唱,热门,爱错了时候,"坣娜,薛忠铭",,http://musicdata.baidu.com/data2/lrc/14962659/14962659.lrc,3
3,《男女情歌对唱冠军全记录》,SONY MUSIC,2007-02-02,对唱,热门,让我爱你,"周渝民,徐熙媛",,http://musicdata.baidu.com/data2/lrc/13898189/13898189.lrc,3
3,《男女情歌对唱冠军全记录》,SONY MUSIC,2007-02-02,对唱,热门,屋顶,"周杰伦,温岚",,http://musicdata.baidu.com/data2/lrc/240464964/240464964.lrc,3
3,《不能不爱》,SONY MUSIC,2009-09-25,对唱,热门,好心分手,"卢巧音,王力宏",,http://musicdata.baidu.com/data2/lrc/240464992/240464992.lrc,3
3,《绝对收藏2》,SONY MUSIC,2007-12-11,对唱,热门,有一点动心,"张信哲,刘嘉玲",,http://musicdata.baidu.com/data2/lrc/121889343/121889343.lrc,3
3,《陈慧娴三合一珍藏集》,环球唱片,2009-07-14,对唱,热门,爱和承诺,"陈慧娴,张学友",,http://musicdata.baidu.com/data2/lrc/15266043/15266043.lrc,3
3,《飞鸟》,滚石唱片,2001-09-14,对唱,热门,再出发,"任贤齐,阿牛",,http://musicdata.baidu.com/data2/lrc/240904248/240904248.lrc,3
3,《第一次》,滚石唱片,1991-12-31,对唱,热门,明明白白我的心,"成龙,陈淑桦",,http://musicdata.baidu.com/data2/lrc/240904576/240904576.lrc,3
3,《作品李宗盛》,滚石唱片,1999-11-01,对唱,热门,我有话要说,"李宗盛,周华健",,http://musicdata.baidu.com/data2/lrc/14902370/14902370.lrc,3
4,《素颜》,海蝶音乐,2010-08-18,对唱,热门,素颜,"许嵩,何曼婷",,http://musicdata.baidu.com/data2/lrc/241191160/241191160.lrc,4
4,《一整夜》,EMI,2005-12-09,对唱,热门,24楼,"杨坤,刘若英",,http://musicdata.baidu.com/data2/lrc/241832110/241832110.lrc,4
4,《拿得起放不下》,EMI,2011-04-15,对唱,热门,我的好兄弟,"高进,小沈阳",,http://musicdata.baidu.com/data2/lrc/70437151/70437151.lrc,4
4,《情义》,EMI,2004-03-25,对唱,热门,花好月圆夜,"任贤齐,杨千嬅",,http://musicdata.baidu.com/data2/lrc/13908836/13908836.lrc,4
4,《甜蜜心事》,滚石唱片,1991-07-26,对唱,热门,在我生命中的每一天,"苏慧伦,成龙",,http://musicdata.baidu.com/data2/lrc/241643499/241643499.lrc,4
4,《精忠岳飞 电视原声》,滚石唱片,2013-05-16,对唱,热门,潇潇雨未歇,"周华健,苏慧伦",,http://musicdata.baidu.com/data2/lrc/0e5a7c12c170ac2b2da0ff3b23dd1340/539787446/539787446.lrc,4
4,《陆贞传奇 电视原声带》,滚石唱片,2013-05-03,对唱,热门,心情,"陈晓,赵丽颖",,http://musicdata.baidu.com/data2/lrc/241655032/241655032.lrc,4
4,《哈啰》,海蝶音乐,2003-12-24,对唱,热门,小说,"阿杜,林俊杰",,http://musicdata.baidu.com/data2/lrc/13918155/13918155.lrc,4
4,《关不掉的月光》,福茂唱片,2013-05-03,对唱,热门,哈你歌,"庾澄庆,徐熙娣",,http://musicdata.baidu.com/data2/lrc/44276720/44276720.lrc,4
4,"《1,1 Play n Fun》",滚石唱片,2009-11-06,对唱,热门,爱的主旋律,"卓文萱,黄鸿升",,http://musicdata.baidu.com/data2/lrc/13985883/13985883.lrc,4
4,《爱情自有天意 电视原声带》,海蝶音乐,2013-02-21,对唱,热门,为了遇见你,"戚薇,杨宗纬",,http://musicdata.baidu.com/data2/lrc/33847592/33847592.lrc,4
4,《十二新作》,杰威尔JVR音乐有限公司,2012-12-28,对唱,热门,傻笑,"周杰伦,袁咏琳",,http://musicdata.baidu.com/data2/lrc/33340893/33340893.lrc,4
4,《倦鸟余花》,杰威尔JVR音乐有限公司,2007-09-28,对唱,热门,夫妻脸,"彭佳慧,游鸿明",,http://musicdata.baidu.com/data2/lrc/13909845/13909845.lrc,4
4,《空气》,海蝶音乐,2005-04-25,对唱,热门,被风吹过的夏天,"金莎,林俊杰",,http://musicdata.baidu.com/data2/lrc/13913303/13913303.lrc,4
4,《回忆莲莲》,海蝶音乐,2006-08-18,对唱,热门,当爱已成往事,"林忆莲,李宗盛",,http://musicdata.baidu.com/data2/lrc/15369507/15369507.lrc,4
4,《做自己TO BE》,滚石唱片,1997-10-01,对唱,热门,广岛之恋,"莫文蔚,张洪量",,http://musicdata.baidu.com/data2/lrc/13764561/13764561.lrc,4
4,《关不掉的月光》,福茂唱片,2013-05-03,对唱,热门,我要给你,"庾澄庆,吴莫愁",,http://musicdata.baidu.com/data2/lrc/31456310/31456310.lrc,4
4,《给淑桦的一封信》,福茂唱片,2003-12-26,对唱,热门,你走你的路,"陈淑桦,李宗盛",,http://musicdata.baidu.com/data2/lrc/13767042/13767042.lrc,4
4,《爱的进行式》,滚石唱片,1994-01-27,对唱,热门,萍水相逢,"陈淑桦,周华健",,http://musicdata.baidu.com/data2/lrc/14899633/14899633.lrc,4
4,《无所谓》,竹书,2002-04-01,对唱,热门,两个人的世界,"陈琳,杨坤",,http://musicdata.baidu.com/data2/lrc/23156170/23156170.lrc,4
5,《哲学家》,福茂唱片,2007-09-01,对唱,热门,不能跟情人说的话,"范玮琪,刘若英",,http://musicdata.baidu.com/data2/lrc/13881711/13881711.lrc,5
5,《Especial Kelly》,福茂唱片,2006-12-01,对唱,热门,制造浪漫,陈慧琳,,http://musicdata.baidu.com/data2/lrc/303046/303046.lrc,5
5,《Will's 未来式》,福茂唱片,2008-07-18,对唱,热门,不得不爱,"潘玮柏,弦子",,http://musicdata.baidu.com/data2/lrc/123193532/123193532.lrc,5
5,《就要爱了吗》,滚石唱片,1994-10-01,对唱,热门,爱你让我勇敢,"苏慧伦,杜德伟",,http://musicdata.baidu.com/data2/lrc/13918467/13918467.lrc,5
5,《她和她们》,天中文化,2004-05-01,对唱,热门,倾城之恋,"孙悦,沙宝亮",,http://musicdata.baidu.com/data2/lrc/290998/290998.lrc,5
5,《单曲 - 骄傲飞翔》,竹书,2009-09-18,对唱,热门,骄傲飞翔,"张靓颖,杨坤",,http://musicdata.baidu.com/data2/lrc/12441542/12441542.lrc,5
5,《宠爱 张国荣》,滚石唱片,1995-07-01,对唱,热门,深情相拥,"张国荣,辛晓琪",,http://musicdata.baidu.com/data2/lrc/13903889/13903889.lrc,5
5,《我们的小世界》,太合麦田,2009-02-13,对唱,热门,我们的小世界,"彭坦,春晓",,http://musicdata.baidu.com/data2/lrc/b49e9638999710288c186489dde215c3/550618011/550618011.lrc,5
5,《狠不下心》,滚石唱片,1999-12-03,对唱,热门,那么爱你为什么,"黄品源,莫文蔚",,http://musicdata.baidu.com/data2/lrc/13888268/13888268.lrc,5
5,《Especial Kelly》,滚石唱片,2006-12-01,对唱,热门,我不够爱你,陈慧琳,,http://musicdata.baidu.com/data2/lrc/13884544/13884544.lrc,5
5,《一起吃苦的幸福》,滚石唱片,2003-07-30,对唱,热门,别傻了,"周华健,任贤齐",,http://musicdata.baidu.com/data2/lrc/13885924/13885924.lrc,5
5,《爱相随》,滚石唱片,1995-07-07,对唱,热门,天下有情人,"周华健,齐豫",,http://musicdata.baidu.com/data2/lrc/13810731/13810731.lrc,5
5,《爱情多恼河》,环球唱片,2009-07-14,对唱,热门,你的眼睛,"熊天平,许茹芸",,http://musicdata.baidu.com/data2/lrc/13884534/13884534.lrc,5
5,《红星六号》,太合麦田,1998-12-31,对唱,热门,归去来,"胡兵,希莉娜依",,http://musicdata.baidu.com/data2/lrc/20657364/20657364.lrc,5
5,《Especial Kelly》,太合麦田,2006-12-01,对唱,热门,爱一个人,陈慧琳,,http://musicdata.baidu.com/data2/lrc/243988/243988.lrc,5
5,《漂流木》,福茂唱片,2012-09-21,对唱,热门,漂流木,"谢沛恩,韦礼安",,http://musicdata.baidu.com/data2/lrc/24491777/24491777.lrc,5
5,《一夜长大》,滚石唱片,1999-09-17,对唱,热门,只能抱着你,"梁静茹,光良",,http://musicdata.baidu.com/data2/lrc/13905971/13905971.lrc,5
5,《没你不行》,滚石唱片,2003-06-20,对唱,热门,还剩下什么,"羽泉,苏慧伦",,http://musicdata.baidu.com/data2/lrc/13914379/13914379.lrc,5
5,《灵灵》,海蝶音乐,2007-11-29,对唱,热门,灵灵,胡灵,,http://musicdata.baidu.com/data2/lrc/224638/224638.lrc,5
5,《12楼的莫文蔚》,滚石唱片,2000-10-26,对唱,热门,遇见另一个自己,"莫文蔚,李宗盛",,http://musicdata.baidu.com/data2/lrc/221133/221133.lrc,5
6,《寻他千百度》,滚石唱片,2000-05-31,对唱,热门,难以抗拒,"李度,周华健",,http://musicdata.baidu.com/data2/lrc/15266275/15266275.lrc,6
6,《宠爱 张国荣》,滚石唱片,1995-07-01,对唱,热门,眉来眼去,"张国荣,辛晓琪",,http://musicdata.baidu.com/data2/lrc/14860228/14860228.lrc,6
6,《张学友友情对唱》,上华唱片,2002-01-01,对唱,热门,相思风雨中,"张学友,汤宝如",,http://musicdata.baidu.com/data2/lrc/13839887/13839887.lrc,6
6,《爱回温》,阿尔发,2005-06-01,对唱,热门,屋顶,"温岚,周杰伦",,http://musicdata.baidu.com/data2/lrc/240377798/240377798.lrc,6
6,《K歌情人雅座》,阿尔发,2007-02-09,对唱,热门,防空洞,"苏慧伦,张震岳",,http://musicdata.baidu.com/data2/lrc/12478724/12478724.lrc,6
6,《K歌情人雅座》,阿尔发,2007-02-09,对唱,热门,是你决定我的伤心,"张玉华,李圣杰",,http://musicdata.baidu.com/data2/lrc/20660191/20660191.lrc,6
6,《Men’S Talk About Love》,福茂唱片,2005-12-29,对唱,热门,你那么爱她,"李圣杰,林隆璇",,http://musicdata.baidu.com/data2/lrc/13758995/13758995.lrc,6
6,《依然范特西》,杰威尔JVR音乐有限公司,2006-09-05,对唱,热门,千里之外,"周杰伦,费玉清",,http://musicdata.baidu.com/data2/lrc/7cef0f84c09e6f9843d7c8e88c0d2fa3/274017960/274017960.lrc,6
6,《等一个晴天 新歌+精选》,杰威尔JVR音乐有限公司,2006-09-01,对唱,热门,小夫妻,"蔡淳佳,欧得洋",,http://musicdata.baidu.com/data2/lrc/239877100/239877100.lrc,6
6,《你是风儿我是沙》,杰威尔JVR音乐有限公司,1999-06-01,对唱,热门,你是风儿我是沙,"周杰,林心如",,http://musicdata.baidu.com/data2/lrc/23490865/23490865.lrc,6
6,《大马 Music Man 纪念精选辑》,SONY MUSIC,2009-04-20,对唱,热门,另一个天堂,"王力宏,张靓颖",,http://musicdata.baidu.com/data2/lrc/13896460/13896460.lrc,6
6,《熊心万丈》,上华唱片,2005-11-25,对唱,热门,爱情电影,"熊天平,许茹芸",,http://musicdata.baidu.com/data2/lrc/66a02e245dfc7952cdf8ad91013e7002/257172180/257172180.lrc,6
6,《男欢女爱》,上华唱片,1990-12-20,对唱,热门,结束,潘越云,,http://musicdata.baidu.com/data2/lrc/65668848/65668848.lrc,6
6,《好力宏 精选集》,福茂唱片,1998-10-01,对唱,热门,雪人,"王力宏,范晓萱",,http://musicdata.baidu.com/data2/lrc/16570723/16570723.lrc,6
6,《万有引力》,福茂唱片,2012-07-16,对唱,热门,有点甜,"汪苏泷,By2",,http://musicdata.baidu.com/data2/lrc/87e62d68aac1038e3939eb2b0f74fc5c/269613636/269613636.lrc,6
6,《J世纪 Jeneration》,福茂唱片,2009-03-06,对唱,热门,今天你要嫁给我,蔡依林,,http://musicdata.baidu.com/data2/lrc/13851910/13851910.lrc,6
6,《风飞沙》,环球唱片,2007-06-01,对唱,热门,光辉岁月,"迪克牛仔,杨培安",,http://musicdata.baidu.com/data2/lrc/13918701/13918701.lrc,6
6,《爱死了》,华谊兄弟,2007-06-01,对唱,热门,你叫什么名字,"张靓颖,李慧珍",,http://musicdata.baidu.com/data2/lrc/14854297/14854297.lrc,6
6,《爱死了》,华谊兄弟,2007-06-01,对唱,热门,纤夫的爱,"于文华,尹相杰",,http://musicdata.baidu.com/data2/lrc/13885296/13885296.lrc,6
6,《魔杰座》,杰威尔JVR音乐有限公司,2008-10-15,对唱,热门,流浪诗人,"周杰伦,杨瑞代",,http://musicdata.baidu.com/data2/lrc/821ad184d3d1bfea2adcda4f59fcefef/274043000/274043000.lrc,6
7,《JJ陆》,海蝶音乐,2008-10-18,对唱,热门,小酒窝,"林俊杰,蔡卓妍",,http://musicdata.baidu.com/data2/lrc/3e72462e4fea8d58e1e5b738ab20f5fe/277175746/277175746.lrc,7
7,《有话直说》,SONY MUSIC,2011-11-14,对唱,热门,漂流瓶,柯震东,,http://musicdata.baidu.com/data2/lrc/13766699/13766699.lrc,7
7,《你在烦恼什么》,环球唱片,2011-11-11,对唱,热门,你被写在我的歌里,"苏打绿,陈嘉桦",,http://musicdata.baidu.com/data2/lrc/131095607/131095607.lrc,7
7,《一圪嘟情歌》,凤凰涅盘,2014-08-23,对唱,热门,一圪嘟情歌,"蒋姗倍,潘龙江",,http://musicdata.baidu.com/data2/lrc/122661765/122661765.lrc,7
7,《小岁月太着急》,凤凰涅盘,2014-08-04,对唱,热门,华丽木偶,单色凌,,http://musicdata.baidu.com/data2/lrc/246646498/246646498.lrc,7
7,《小岁月太着急》,凤凰涅盘,2014-08-04,对唱,热门,余妆绕,单色凌,,http://musicdata.baidu.com/data2/lrc/246646496/246646496.lrc,7
7,《小岁月太着急》,凤凰涅盘,2014-08-04,对唱,热门,小岁月太着急,单色凌,,http://musicdata.baidu.com/data2/lrc/246646495/246646495.lrc,7
7,《还记得他》,竹书,2014-08-01,对唱,热门,还记得他,"单小源,孙羽幽",,http://musicdata.baidu.com/data2/lrc/246646422/246646422.lrc,7
7,《小岁月太着急》,竹书,2014-08-04,对唱,热门,单人季节,单色凌,,http://musicdata.baidu.com/data2/lrc/246646361/246646361.lrc,7
7,"《相见太晚-新歌,精选》",竹书,1999-07-27,对唱,热门,爱到最深处,"周华健,赵咏华",,http://musicdata.baidu.com/data2/lrc/13911595/13911595.lrc,7
7,《新好男人》,竹书,1995-11-17,对唱,热门,深情相拥,"张国荣,辛晓琪",,http://musicdata.baidu.com/data2/lrc/1163375/1163375.lrc,7
7,《青春无悔 》,太合麦田,1996-06-15,对唱,热门,青春无悔,"老狼,叶蓓",,http://musicdata.baidu.com/data2/lrc/240076272/240076272.lrc,7
7,《五百里》,新二十一东方,2005-03-03,对唱,热门,爱是神话,"王丽达,古巨基",,http://musicdata.baidu.com/data2/lrc/20660186/20660186.lrc,7
7,《夜太黑》,滚石唱片,1996-07-01,对唱,热门,我明白(林忆莲＆李宗盛经典对唱版),"李宗盛,林忆莲",,http://musicdata.baidu.com/data2/lrc/12461365/12461365.lrc,7
7,《4 Seasons In One Day》,SONY MUSIC,2004-07-20,对唱,热门,好心分手,卢巧音,,http://musicdata.baidu.com/data2/lrc/108951909/108951909.lrc,7
7,《2006韩剧超强情歌精选No.1》,SONY MUSIC,2006-12-18,对唱,热门,如果的事,"范玮琪,张韶涵",,http://musicdata.baidu.com/data2/lrc/14944510/14944510.lrc,7
7,《情义》,SONY MUSIC,2004-03-25,对唱,热门,水晶,"任贤齐,徐怀钰",,http://musicdata.baidu.com/data2/lrc/13772442/13772442.lrc,7
7,《真经典 - 周慧敏》,环球唱片,2009-07-14,对唱,热门,流言,"周慧敏,林隆璇",,http://musicdata.baidu.com/data2/lrc/12587031/12587031.lrc,7
7,《真经典 - 周慧敏》,环球唱片,2009-07-14,对唱,热门,情未了,"周慧敏,黄凯芹",,http://musicdata.baidu.com/data2/lrc/12587021/12587021.lrc,7
7,《真经典 - 周慧敏》,环球唱片,2009-07-14,对唱,热门,真爱在明天,"周慧敏,黎明",,http://musicdata.baidu.com/data2/lrc/12587014/12587014.lrc,7
8,《情牵淑桦》,环球唱片,1999-08-31,对唱,热门,明明白白我的心,"陈淑桦,成龙",,http://musicdata.baidu.com/data2/lrc/16276166/16276166.lrc,8
8,《万中选一 》,环球唱片,2005-11-15,对唱,热门,特别来宾,"潘玮柏,许慧欣",,http://musicdata.baidu.com/data2/lrc/240109690/240109690.lrc,8
8,《真经典 - 黎瑞恩》,环球唱片,2009-07-14,对唱,热门,长流不息,"张学友,黎瑞恩",,http://musicdata.baidu.com/data2/lrc/12534836/12534836.lrc,8
8,《黄凯芹给您留念30首》,环球唱片,2009-07-14,对唱,热门,情未了,"周慧敏,黄凯芹",,http://musicdata.baidu.com/data2/lrc/12731305/12731305.lrc,8
8,《Elements - 合唱歌曲》,环球唱片,2009-12-28,对唱,热门,情未了,"黄凯芹,周慧敏",,http://musicdata.baidu.com/data2/lrc/20675698/20675698.lrc,8
8,《More Than Classic》,环球唱片,2009-12-28,对唱,热门,真爱在明天,"周慧敏,黎明",,http://musicdata.baidu.com/data2/lrc/12731009/12731009.lrc,8
8,《Elements - 合唱歌曲》,环球唱片,2009-12-28,对唱,热门,真爱在明天,"黎明,周慧敏",,http://musicdata.baidu.com/data2/lrc/64944347/64944347.lrc,8
8,《Elements - 合唱歌曲》,环球唱片,2009-12-28,对唱,热门,依然相爱,"李克勤,关淑怡",,http://musicdata.baidu.com/data2/lrc/20722359/20722359.lrc,8
8,《大风吹 (广东新曲+精选三十首)》,环球唱片,2005-11-15,对唱,热门,教我如何不爱他,"许志安,叶德娴",,http://musicdata.baidu.com/data2/lrc/12730833/12730833.lrc,8
8,《真经典 - 汤宝如》,环球唱片,2009-07-14,对唱,热门,相思风雨中,"张学友,汤宝如",,http://musicdata.baidu.com/data2/lrc/13974919/13974919.lrc,8
8,《饿狼传说》,环球唱片,1994-05-01,对唱,热门,非常夏日,"王菲,张学友",,http://musicdata.baidu.com/data2/lrc/12730127/12730127.lrc,8
8,《爱音乐三人行》,正东唱片,2006-06-01,对唱,热门,教我如何不爱他,"许志安,叶德娴",,http://musicdata.baidu.com/data2/lrc/12730078/12730078.lrc,8
8,《Jacky Cheung 15》,环球唱片,2000-01-21,对唱,热门,接近,张学友,,http://musicdata.baidu.com/data2/lrc/12730056/12730056.lrc,8
8,《Elements - 合唱歌曲》,环球唱片,2009-12-28,对唱,热门,一对寂寞的心,"张学友,陈慧娴",,http://musicdata.baidu.com/data2/lrc/21538415/21538415.lrc,8
8,《张学友4合1珍藏集》,环球唱片,2009-07-14,对唱,热门,长流不息,"张学友,黎瑞恩",,http://musicdata.baidu.com/data2/lrc/14742498/14742498.lrc,8
8,《伦流转》,环球唱片,2006-05-08,对唱,热门,注定相爱,"彭羚,张信哲",,http://musicdata.baidu.com/data2/lrc/12730022/12730022.lrc,8
8,《音乐奇遇 48首精选》,环球唱片,1999-01-01,对唱,热门,依然相爱,"关淑怡,李克勤",,http://musicdata.baidu.com/data2/lrc/12729990/12729990.lrc,8
