,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
3,《忘记你我做不到》,环球唱片,1996-06-01,电视剧,热门,微尘,张学友,,http://musicdata.baidu.com/data2/lrc/28833245/28833245.lrc,3
3,《英皇钢琴热恋系列 陈奕迅》,英皇唱片,2004-07-09,电视剧,热门,岁月如歌,陈奕迅,,http://musicdata.baidu.com/data2/lrc/243132188/243132188.lrc,3
3,《真经典 - 关正杰》,环球唱片,2009-07-14,电视剧,热门,万水千山纵横,关正杰,,http://musicdata.baidu.com/data2/lrc/23154517/23154517.lrc,3
3,《深情痞子周渝民/仔仔精选2001-2009》,SONY MUSIC,2009-05-04,电视剧,热门,熟悉的温柔,周渝民,,http://musicdata.baidu.com/data2/lrc/13918157/13918157.lrc,3
3,《Live For Today》,英皇唱片,2003-07-01,电视剧,热门,岁月如歌,陈奕迅,,http://musicdata.baidu.com/data2/lrc/241639946/241639946.lrc,3
3,《Hitto!!超人气偶像剧主题曲精选》,SONY MUSIC,2009-09-21,电视剧,热门,爱上这世界,周渝民,,http://musicdata.baidu.com/data2/lrc/14939074/14939074.lrc,3
3,《你是风儿我是沙》,SONY MUSIC,1999-06-01,电视剧,热门,你是风儿我是沙,"周杰,林心如",,http://musicdata.baidu.com/data2/lrc/23490865/23490865.lrc,3
3,《篮球火音乐圣典》,SONY MUSIC,2008-08-08,电视剧,热门,不要对我再说爱,林凡,,http://musicdata.baidu.com/data2/lrc/7897884/7897884.lrc,3
3,《Love 06' 情歌集》,环球唱片,2006-07-31,电视剧,热门,实情,廖碧儿,,http://musicdata.baidu.com/data2/lrc/7334576/7334576.lrc,3
4,《被爱伤害以后》,美力音乐,2008-09-16,电视剧,热门,可不可以不爱你,刘恩佑,,http://musicdata.baidu.com/data2/lrc/1264938/1264938.lrc,4
4,《Passion》,SONY MUSIC,2007-03-23,电视剧,热门,明天要把昨天忘记,黄大炜,,http://musicdata.baidu.com/data2/lrc/7287062/7287062.lrc,4
4,《西游记 电视连续剧歌曲》,SONY MUSIC,2000-08-13,电视剧,热门,五百年桑田沧海,郁钧剑,,http://musicdata.baidu.com/data2/lrc/22202accc2631a0fa9cea34e82822b5c/266562285/266562285.lrc,4
4,《永远的朋友典藏系列》,SONY MUSIC,2007-05-04,电视剧,热门,沙漠寂寞,李翊君,,http://musicdata.baidu.com/data2/lrc/1274089/1274089.lrc,4
4,《金禧经典》,SONY MUSIC,2002-01-01,电视剧,热门,从不放弃,郑少秋,,http://musicdata.baidu.com/data2/lrc/65006579/65006579.lrc,4
4,《环球一双情缘系列 - 关正杰》,环球唱片,2009-07-14,电视剧,热门,万水千山纵横,关正杰,,http://musicdata.baidu.com/data2/lrc/7349448/7349448.lrc,4
4,《美味关系 电视原声带》,SONY MUSIC,2007-12-10,电视剧,热门,爱上这世界,周渝民,,http://musicdata.baidu.com/data2/lrc/7287194/7287194.lrc,4
4,《仙剑奇侠传三 电视原声带》,SONY MUSIC,2009-06-18,电视剧,热门,降魔剑,麦振鸿,,http://musicdata.baidu.com/data2/lrc/20dba48ebb241772cd3f76179306ffb5/2085825/2085825.lrc,4
4,《一人一首成名曲 广东精选篇》,SONY MUSIC,2009-06-18,电视剧,热门,西游记,张卫健,,http://musicdata.baidu.com/data2/lrc/14896422/14896422.lrc,4
4,《影之传说》,SONY MUSIC,2010-12-22,电视剧,热门,相忘于江湖,陈楚生,,http://musicdata.baidu.com/data2/lrc/15026247/15026247.lrc,4
4,《Marc Anthony》,SONY MUSIC,2002-07-12,电视剧,热门,I Need To Know,Marc Anthony,,http://musicdata.baidu.com/data2/lrc/10250048/10250048.lrc,4
4,《锦上添花》,易柏文化,2004-05-27,电视剧,热门,爱是仙上仙,戴娆,,http://musicdata.baidu.com/data2/lrc/773428/773428.lrc,4
4,《我不是F4》,SONY MUSIC,2007-10-24,电视剧,热门,爱上这世界,周渝民,,http://musicdata.baidu.com/data2/lrc/302203/302203.lrc,4
4,《神雕侠侣电视主题曲原声大戏》,SONY MUSIC,2006-05-13,电视剧,热门,你还记得我吗,梁静茹,,http://musicdata.baidu.com/data2/lrc/2083501/2083501.lrc,4
4,《锦上添花》,易柏文化,2004-05-27,电视剧,热门,铁齿铜牙纪晓岚,戴娆,,http://musicdata.baidu.com/data2/lrc/13823249/13823249.lrc,4
4,《好汉歌》,易柏文化,1999-01-01,电视剧,热门,心中的太阳,刘欢,,http://musicdata.baidu.com/data2/lrc/2079449/2079449.lrc,4
4,《得心应手演唱会2006》,环球唱片,2006-03-31,电视剧,热门,心计,李克勤,,http://musicdata.baidu.com/data2/lrc/7334435/7334435.lrc,4
4,《噢买尬OMG》,滚石唱片,2012-03-21,电视剧,热门,吉祥歌,李晟,,http://musicdata.baidu.com/data2/lrc/13872868/13872868.lrc,4
4,《一比一》,福茂唱片,2005-06-01,电视剧,热门,亲吻寂寞旅人,范玮琪,,http://musicdata.baidu.com/data2/lrc/266236/266236.lrc,4
4,《玩真的》,天中文化,2002-06-01,电视剧,热门,爱情告诉我,苏有朋,,http://musicdata.baidu.com/data2/lrc/2090096/2090096.lrc,4
5,《锦上添花》,易柏文化,2004-05-27,电视剧,热门,百姓的事儿牵着走,戴娆,,http://musicdata.baidu.com/data2/lrc/13890739/13890739.lrc,5
5,国语流行,易柏文化,2004-05-27,电视剧,热门,怎么忽然就成了这样,张芯,,http://musicdata.baidu.com/data2/lrc/13902482/13902482.lrc,5
5,《爱得起》,环球唱片,2009-07-14,电视剧,热门,有缘人,陈慧珊,,http://musicdata.baidu.com/data2/lrc/7363116/7363116.lrc,5
5,《永远相信》,环球唱片,2009-07-14,电视剧,热门,永远相信,翁倩玉,,http://musicdata.baidu.com/data2/lrc/240280329/240280329.lrc,5
5,《爱情多恼河》,环球唱片,2009-07-14,电视剧,热门,相思无解,熊天平,,http://musicdata.baidu.com/data2/lrc/13902106/13902106.lrc,5
5,《千纸鹤》,福茂唱片,1994-06-01,电视剧,热门,分心,邰正宵,,http://musicdata.baidu.com/data2/lrc/1495708/1495708.lrc,5
5,《我的挑选》,福茂唱片,1982-01-01,电视剧,热门,十三太保,罗文,,http://musicdata.baidu.com/data2/lrc/6172099/6172099.lrc,5
5,《沦陷》,弦知音文化,2013-11-06,电视剧,热门,沦陷,张伦硕,,http://musicdata.baidu.com/data2/lrc/106235257/106235257.lrc,5
5,《一克拉梦想 电视原声带》,海蝶音乐,2013-11-04,电视剧,热门,旋律,林宇中,,http://musicdata.baidu.com/data2/lrc/105683384/105683384.lrc,5
5,《一克拉梦想 电视原声带》,海蝶音乐,2013-11-04,电视剧,热门,爱自己最快乐,张婧,,http://musicdata.baidu.com/data2/lrc/106237436/106237436.lrc,5
5,《一克拉梦想 电视原声带》,海蝶音乐,2013-11-04,电视剧,热门,复活,林宇中,,http://musicdata.baidu.com/data2/lrc/103490403/103490403.lrc,5
5,《一克拉梦想 电视原声带》,海蝶音乐,2013-11-04,电视剧,热门,一样爱着你,By2,,http://musicdata.baidu.com/data2/lrc/105683381/105683381.lrc,5
5,《一克拉梦想 电视原声带》,海蝶音乐,2013-11-04,电视剧,热门,有没有,By2,,http://musicdata.baidu.com/data2/lrc/105683380/105683380.lrc,5
5,《一克拉梦想 电视原声带》,海蝶音乐,2013-11-04,电视剧,热门,When We Love We Kiss,黄威尔,,http://musicdata.baidu.com/data2/lrc/103490402/103490402.lrc,5
5,《一克拉梦想 电视原声带》,海蝶音乐,2013-11-04,电视剧,热门,太难搞,By2,,http://musicdata.baidu.com/data2/lrc/106236261/106236261.lrc,5
5,《一克拉梦想 电视原声带》,海蝶音乐,2013-11-04,电视剧,热门,王子晚安,白娜,,http://musicdata.baidu.com/data2/lrc/103489556/103489556.lrc,5
5,《一克拉梦想 电视原声带》,海蝶音乐,2013-11-04,电视剧,热门,距离,林俊杰,,http://musicdata.baidu.com/data2/lrc/99756805/99756805.lrc,5
5,《一克拉梦想 电视原声带》,海蝶音乐,2013-11-04,电视剧,热门,是你不爱我,汤小康,,http://musicdata.baidu.com/data2/lrc/105683374/105683374.lrc,5
5,《咱家衡越》,海蝶音乐,2006-04-20,电视剧,热门,圆梦,衡越,,http://musicdata.baidu.com/data2/lrc/13906145/13906145.lrc,5
5,《笑看风云》,海蝶音乐,1995-01-01,电视剧,热门,浮云,郑少秋,,http://musicdata.baidu.com/data2/lrc/985504/985504.lrc,5
6,《金玉满堂之身世之谜 电视原声带》,海蝶音乐,2013-10-30,电视剧,热门,爱的光泽,徐申东,,http://musicdata.baidu.com/data2/lrc/105683295/105683295.lrc,6
6,《金玉满堂之身世之谜 电视原声带》,海蝶音乐,2013-10-30,电视剧,热门,沙漏,"陆昱霖,徐申东",,http://musicdata.baidu.com/data2/lrc/103489837/103489837.lrc,6
6,《金玉满堂之身世之谜 电视原声带》,海蝶音乐,2013-10-30,电视剧,热门,就想和你在一起,陆昱霖,,http://musicdata.baidu.com/data2/lrc/107099320/107099320.lrc,6
6,《金玉满堂之身世之谜 电视原声带》,海蝶音乐,2013-10-30,电视剧,热门,爱情危险,徐申东,,http://musicdata.baidu.com/data2/lrc/105683292/105683292.lrc,6
6,《X》,SONY MUSIC,2003-09-01,电视剧,热门,You Are So Beautiful,莫文蔚,,http://musicdata.baidu.com/data2/lrc/980533/980533.lrc,6
6,《歌者恋歌浓情30年经典金曲》,环球唱片,2006-07-29,电视剧,热门,夏日寒风,谭咏麟,,http://musicdata.baidu.com/data2/lrc/979554/979554.lrc,6
6,《戒不掉》,SONY MUSIC,2006-07-01,电视剧,热门,对峙,庾澄庆,,http://musicdata.baidu.com/data2/lrc/978025/978025.lrc,6
6,《戒不掉》,SONY MUSIC,2006-07-01,电视剧,热门,戒不掉,庾澄庆,,http://musicdata.baidu.com/data2/lrc/44619303/44619303.lrc,6
6,《万水千山总是情》,SONY MUSIC,1988-07-01,电视剧,热门,渺渺情,汪明荃,,http://musicdata.baidu.com/data2/lrc/976751/976751.lrc,6
6,《中港台电视剧主题曲大比拼》,SONY MUSIC,1998-08-01,电视剧,热门,难念的经(粤),周华健,,http://musicdata.baidu.com/data2/lrc/239128860/239128860.lrc,6
6,《中港台电视剧主题曲大比拼》,SONY MUSIC,1998-08-01,电视剧,热门,南龙北凤(国),"周华健,莫文蔚",,http://musicdata.baidu.com/data2/lrc/14854500/14854500.lrc,6
6,《但愿人长久》,环球唱片,1999-06-01,电视剧,热门,你在我心中,王菲,,http://musicdata.baidu.com/data2/lrc/976068/976068.lrc,6
6,《第一楠主角》,星工场,2003-08-01,电视剧,热门,是否爱过我,孙楠,,http://musicdata.baidu.com/data2/lrc/251697112/251697112.lrc,6
6,《我钟意》,星工场,2004-07-28,电视剧,热门,回旋木马的终端,梁咏琪,,http://musicdata.baidu.com/data2/lrc/239129029/239129029.lrc,6
6,《我钟意》,星工场,2004-07-28,电视剧,热门,我钟意,梁咏琪,,http://musicdata.baidu.com/data2/lrc/971658/971658.lrc,6
6,《偷天换日 电视原声带》,福茂唱片,2005-07-30,电视剧,热门,911,杨家成,,http://musicdata.baidu.com/data2/lrc/81e409722beaf28bb825673679d586b3/276809160/276809160.lrc,6
6,《我的野蛮千金 (电视原声音乐)》,福茂唱片,2005-08-19,电视剧,热门,繁华梦 (梦醒畅快版),我的野蛮千金,,http://musicdata.baidu.com/data2/lrc/21584836/21584836.lrc,6
6,《Kiss》,福茂唱片,2000-08-01,电视剧,热门,我钟意,梁咏琪,,http://musicdata.baidu.com/data2/lrc/970309/970309.lrc,6
6,《Everyone Concert 2 - People Sing For People 2011》,环球唱片,2011-08-29,电视剧,热门,零时起哄,MR.,,http://musicdata.baidu.com/data2/lrc/9762109/9762109.lrc,6
6,《Piano Stories 4: Freedom》,环球唱片,2005-02-04,电视剧,热门,人生的回转木马（Merry Go Round）,久石让,,http://musicdata.baidu.com/data2/lrc/15418262/15418262.lrc,6
7,《熏衣草电视原声带》,滚石唱片,2001-12-11,电视剧,热门,Moon River,杨乃文,,http://musicdata.baidu.com/data2/lrc/13761848/13761848.lrc,7
7,《Piano Stories 4: Freedom》,环球唱片,2005-02-04,电视剧,热门,Legend,久石让,,http://musicdata.baidu.com/data2/lrc/239129904/239129904.lrc,7
7,《非常No.1金曲歌集》,环球唱片,2005-05-04,电视剧,热门,爱多一次痛多一次,谭咏麟,,http://musicdata.baidu.com/data2/lrc/9677119/9677119.lrc,7
7,《Dances With Wolves - Original Motion Picture Soundtrack》,SONY MUSIC,2004-06-17,电视剧,热门,The John Dunbar Theme,John Barry,,http://musicdata.baidu.com/data2/lrc/9677119/9677119.lrc,7
7,《非常No.1金曲歌集》,环球唱片,2005-05-04,电视剧,热门,也曾相识,谭咏麟,,http://musicdata.baidu.com/data2/lrc/9677086/9677086.lrc,7
7,《真情流露》,环球唱片,1992-05-13,电视剧,热门,红叶舞秋山,张学友,,http://musicdata.baidu.com/data2/lrc/13923391/13923391.lrc,7
7,《情人箭（复刻版）》,环球唱片,2009-07-14,电视剧,热门,浣花洗剑录,张国荣,,http://musicdata.baidu.com/data2/lrc/960737/960737.lrc,7
7,《张信哲Jeff情歌精选》,未知,2005-06-10,电视剧,热门,从开始到现在,张信哲,,http://musicdata.baidu.com/data2/lrc/13765325/13765325.lrc,7
7,《活一天拼一天》,福茂唱片,1998-12-24,电视剧,热门,活一天拼一天,陈伟,,http://musicdata.baidu.com/data2/lrc/9501688/9501688.lrc,7
7,《优の良曲 南搞小孩》,未知,2008-07-25,电视剧,热门,再见小时候,南拳妈妈,,http://musicdata.baidu.com/data2/lrc/239140342/239140342.lrc,7
7,《第一楠主角》,星工场,2003-08-01,电视剧,热门,幸福相守,孙楠,,http://musicdata.baidu.com/data2/lrc/13880828/13880828.lrc,7
7,《环球一双情缘系列 - 黎明》,环球唱片,2009-07-14,电视剧,热门,情难自控,黎明,,http://musicdata.baidu.com/data2/lrc/944079/944079.lrc,7
7,《16未成年》,海蝶音乐,2008-07-23,电视剧,热门,爱丫爱丫,By2,,http://musicdata.baidu.com/data2/lrc/131700911/131700911.lrc,7
7,《环球一双情缘系列 - 关淑怡》,环球唱片,2009-07-14,电视剧,热门,缱绻星光下,关淑怡,,http://musicdata.baidu.com/data2/lrc/941519/941519.lrc,7
7,《Mvsm下半场+Mvsm总决赛》,环球唱片,2002-06-01,电视剧,热门,谈谈情探探听,杨千嬅,,http://musicdata.baidu.com/data2/lrc/251697032/251697032.lrc,7
7,《黎瑞恩理想的日子47首》,环球唱片,2009-07-14,电视剧,热门,超人小子,黎瑞恩,,http://musicdata.baidu.com/data2/lrc/108325873/108325873.lrc,7
7,《弦歌有你》,英皇唱片,2007-01-30,电视剧,热门,白月光,张信哲,,http://musicdata.baidu.com/data2/lrc/121898751/121898751.lrc,7
7,《环球一双情缘系列 - 刘德华》,环球唱片,2009-07-14,电视剧,热门,一起走过的日子,刘德华,,http://musicdata.baidu.com/data2/lrc/13918580/13918580.lrc,7
7,《选哲》,潮水音乐,1998-04-01,电视剧,热门,且行且珍惜,张信哲,,http://musicdata.baidu.com/data2/lrc/239153167/239153167.lrc,7
7,《罗文的光辉舞台》,潮水音乐,1996-01-01,电视剧,热门,狮子山下,罗文,,http://musicdata.baidu.com/data2/lrc/936448/936448.lrc,7
8,《环球一双情缘系列 - 谭咏麟》,环球唱片,2009-07-14,电视剧,热门,谁可改变,谭咏麟,,http://musicdata.baidu.com/data2/lrc/935890/935890.lrc,8
8,《环球一双情缘系列 - 谭咏麟》,环球唱片,2009-07-14,电视剧,热门,也曾相识,谭咏麟,,http://musicdata.baidu.com/data2/lrc/23152556/23152556.lrc,8
8,《岁月流声(新曲+精选)》,环球唱片,2002-11-01,电视剧,热门,岁月的童话,罗嘉良,,http://musicdata.baidu.com/data2/lrc/239154927/239154927.lrc,8
8,"《ONE芳新歌,精选》",滚石唱片,2005-01-14,电视剧,热门,爱上你给的痛,万芳,,http://musicdata.baidu.com/data2/lrc/933464/933464.lrc,8
8,《绝对蔡枫华金曲50首》,SONY MUSIC,2009-09-25,电视剧,热门,青春三重奏,蔡枫华,,http://musicdata.baidu.com/data2/lrc/16588707/16588707.lrc,8
8,《2006韩剧超强情歌精选No.1》,SONY MUSIC,2006-12-18,电视剧,热门,戒不掉,庾澄庆,,http://musicdata.baidu.com/data2/lrc/44619307/44619307.lrc,8
8,《2006韩剧超强情歌精选No.1》,SONY MUSIC,2006-12-18,电视剧,热门,遇上爱,杨丞琳,,http://musicdata.baidu.com/data2/lrc/9761546/9761546.lrc,8
8,《给淑桦的一封信》,SONY MUSIC,2003-12-26,电视剧,热门,爱的进行式,陈淑桦,,http://musicdata.baidu.com/data2/lrc/13867675/13867675.lrc,8
8,《我的爱我的梦我的家》,滚石唱片,1994-06-03,电视剧,热门,最浪漫的事,赵咏华,,http://musicdata.baidu.com/data2/lrc/13856951/13856951.lrc,8
8,《一周年》,环球唱片,2002-02-08,电视剧,热门,超速龙球,方力申,,http://musicdata.baidu.com/data2/lrc/929893/929893.lrc,8
8,《精选辑(一)》,滚石唱片,1988-05-01,电视剧,热门,落花,潘越云,,http://musicdata.baidu.com/data2/lrc/926050/926050.lrc,8
8,《年华》,滚石唱片,2001-01-09,电视剧,热门,成全,刘若英,,http://musicdata.baidu.com/data2/lrc/13764915/13764915.lrc,8
8,《最初的梦想》,福茂唱片,2004-05-01,电视剧,热门,启程,范玮琪,,http://musicdata.baidu.com/data2/lrc/14730661/14730661.lrc,8
8,《盛放忆莲》,SONY MUSIC,2005-11-18,电视剧,热门,破晓,林忆莲,,http://musicdata.baidu.com/data2/lrc/922514/922514.lrc,8
8,《真爱惹麻烦 电视原声带》,海蝶音乐,2013-10-23,电视剧,热门,决定就此放手,格杨,,http://musicdata.baidu.com/data2/lrc/93161360/93161360.lrc,8
8,《真爱惹麻烦 电视原声带》,海蝶音乐,2013-10-23,电视剧,热门,Oh Yeah,赵多娜,,http://musicdata.baidu.com/data2/lrc/93160948/93160948.lrc,8
8,《真爱惹麻烦 电视原声带》,海蝶音乐,2013-10-23,电视剧,热门,烦和恼,赵多娜,,http://musicdata.baidu.com/data2/lrc/93160214/93160214.lrc,8
8,《真爱惹麻烦 电视原声带》,海蝶音乐,2013-10-23,电视剧,热门,我是真的真的喜欢你,宇桐非,,http://musicdata.baidu.com/data2/lrc/93159749/93159749.lrc,8
8,《真爱惹麻烦 电视原声带》,海蝶音乐,2013-10-23,电视剧,热门,你确定不爱我,宇桐非,,http://musicdata.baidu.com/data2/lrc/93159534/93159534.lrc,8
8,《真爱惹麻烦 电视原声带》,海蝶音乐,2013-10-23,电视剧,热门,赴汤蹈火,宇桐非,,http://musicdata.baidu.com/data2/lrc/93159369/93159369.lrc,8
9,《真爱惹麻烦 电视原声带》,海蝶音乐,2013-10-23,电视剧,热门,伤心的理由,宇桐非,,http://musicdata.baidu.com/data2/lrc/93166007/93166007.lrc,9
9,《真爱惹麻烦 电视原声带》,海蝶音乐,2013-10-23,电视剧,热门,爱情是一种药,吕雯,,http://musicdata.baidu.com/data2/lrc/15801251ef2aab7b96f55674c5bfb1a1/260222983/260222983.lrc,9
